msa,ms_cara_per,ms_carp_per,ms_pt_per,ms_taxi_per,ms_bike_per,ms_walk_per,ms_wfh_per
"Wilmington, NC",81.24241331871787,7.832029956815691,0.526745580413304,0.7400922540443908,0.4752481074678692,1.6736678707266293,7.509802911814257
"Winchester, VA-WV",80.41632890289227,10.84259953197412,0.39613955124577477,0.9406402471666081,0.07953380951652621,2.1061164558510885,5.218641501353604
"Winston-Salem, NC",83.57750298949168,8.86693254771496,0.7592306818713216,0.8594371071073078,0.1115631534293979,1.3263990487070032,4.498934471678324
"Worcester, MA-CT",80.24015659432813,7.901474653203858,1.8022359699889179,1.4880282617095448,0.1946813976298548,2.8206510893241563,5.552772033815543
"Yakima, WA",80.05735971493961,12.819992854176926,0.47123806213003466,1.0728391127591568,0.2974207441312514,1.8067344554206863,3.474415056442346
"Yauco, PR",87.42439161626108,4.623247526609462,0.7642893984151545,2.532001688001125,0.15942232850377458,2.0537347024898014,2.442912739719604
"York-Hanover, PA",84.52731806846519,8.45341192473362,0.808886873724779,0.6941736567671729,0.26207209249603264,1.5048741781908865,3.749263205622308
"Youngstown-Warren-Boardman, OH-PA",85.03031021403413,7.309164183148198,0.7547920617718775,1.4223787591438635,0.08170211324844216,1.636582227038743,3.7650704416147387
"Yuba City, CA",79.22325608276022,12.234872565451079,0.8278911171473156,1.0605097381956885,0.3221984626943305,1.5141882910477953,4.817083742703578
"Yuma, AZ",81.73074460182885,10.271253297815118,1.9748469557644528,1.3101611126764172,0.3252990445941446,1.9633206116646602,2.4243743756563614
