auto_commuters,annual_excess_fuel_consumed_commuters,ahd_ph,tti,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,ms_cara_per,ms_carp_per,ms_pt_per,ms_taxi_per,ms_bike_per,ms_walk_per,ms_wfh_per,unemp,med_hh_inc_dol,households
39,677,1554,1.08,5456,13104,4.803519061583578,5105958.193000008,389.6488242521374,2.503848973607038,3720,2651254.998999997,6820,388.7470673020524,1.1736802640464352,0.008357771260997,1.8178561970341505,1.239447407068739,1701.2275921815171,883.3578317173598,4.112283746343966,3001.337514431293,81.96984279756175,100.09874421375864,0.2199917503093634,0.6485173472661442,0.5201888262523489,2.028048948164444,4.73898895458087,6.6,54506,41952
5796,345453,952183,1.52,250524,641962,5.124954096214335,101322379.16099729,157.8323626024551,2.805328032443997,197890,56606576.454,352272,160.68996813257937,1.0603964143189517,0.0036193623109415,16.97949084855073,13.412173859668949,6867.215954230096,3836.561953619135,538.7671933500409,14754.50602344671,75.05903392414851,100.09512330362784,4.863532395464061,1.541063919187304,0.7470360655305585,2.496448550503385,5.780554782383304,5.7,72998,4354287
587,13501,30610,1.17,58818,143283,4.872079975517699,35574257.45399953,248.27968045057352,2.5678023734231017,42306,18743160.87799994,75541,248.11904631921652,1.085997196199856,0.0127745197971962,6.9021365900064975,4.964497102533491,4174.544935828514,2199.4603099123005,83.65510224149611,8521.709072689422,82.020023981601,100.08486112294176,1.833838956341692,1.2837691738141883,0.219339916260967,1.598281973829914,4.558633703977931,5.0,59158,491443
145,2181,4929,1.09,20004,55241,5.522995400919816,21259959.60699973,384.85834085189856,2.961857628474305,16986,11189535.907999998,29556,378.5876271484639,1.036331969804433,0.0013195290296386,2.863291681478254,2.43130736360676,3043.0646616319746,1601.6249292630782,21.56135984657564,6986.364724697687,80.06760076247372,100.12750473270842,0.7958810698213689,0.842389346329449,0.3537249199206084,2.093527489011601,3.096403141601326,3.9,51942,117703
72,1546,3651,1.11,15537,35899,4.621098024071571,15204160.355999935,423.52601342655606,2.439016541159812,10522,7919132.864999964,18921,418.53669811320566,1.1229499650005297,0.0153797368003805,2.794823903928756,1.8927165551353784,2734.952101571382,1424.5080665179707,5.208125475420252,5559.205350347562,81.54749458435442,100.09176905512668,0.9476334256153762,1.560709595938475,0.1288045432875268,2.2967355575814854,4.341716780555532,4.5,53798,100912
80,1548,3636,1.06,13604,34105,5.013966480446928,11795119.148000048,345.84721149391726,2.645692443399,10373,6206274.363999996,17955,345.65716313004714,1.0787910971741428,0.0068504594820384,3.0208704121207943,2.3034025863664365,2619.1948281117893,1378.14985266917,12.55519206990783,4503.337827871056,83.86453539131466,100.09297562973582,0.7803658234260646,1.1263567479008805,0.0829947077400648,1.811871476766871,3.0363128792696465,7.0,44332,86131
52,673,1486,1.11,7740,20020,5.17312661498708,9325102.412000002,465.78933126873136,2.733204134366925,5905,4798574.479999975,10567,454.1094426043319,1.1099268042602244,0.0028390271600264,1.3873468021619186,1.0584344789103526,1671.46653890447,860.1145942847232,1.456670525218512,5578.994371082031,76.58439809253395,100.13792726875614,0.4805067161734193,3.561938043755233,0.2329729532962032,1.6999745185832331,3.6474828000436825,8.7,57585,44881
201,5182,12064,1.16,35315,89323,5.05864363584879,28712071.52999949,321.4409673880131,2.780433243664165,28081,15228179.43899995,49057,310.4180736490195,1.057942129800193,0.0083780092545406,4.024458167710492,3.200079564136438,3271.9957746225214,1735.3864115147762,60.61495890803019,8775.094317874511,75.0470655643775,100.07507025729176,4.268914900002729,0.9194837794330304,2.2149463861831875,4.955117186434204,5.087446454394151,2.6,72374,271938
34,291,694,1.07,10770,27827,5.167502321262767,11146939.253999902,400.5799854098502,2.711606313834726,8235,5740120.309999987,14537,394.8627853064585,1.0674546805314744,0.0105248675792804,2.202055895402183,1.683744688824232,2279.1256545924325,1173.6365616484009,7.773917514515208,4890.884024555139,76.30024902170047,100.10024902170046,0.2988260405549626,1.0117395944503735,1.2664532194948417,6.414799003913198,4.683030949839915,5.0,54141,47872
35,300,768,1.06,7220,18722,5.186149584487534,8604900.301000042,459.6143735177888,2.776038781163435,5636,4477425.920999991,9962,449.4505040152571,1.0446083046727883,0.0093354748042561,2.2612410751236776,1.7651460802488983,2694.979779496592,1402.2907760926096,2.117219473959292,3192.936869681224,79.34523809523809,100.07144660894662,1.4033189033189033,0.7269119769119768,0.5447330447330447,3.345959595959596,7.489177489177489,3.6,60827,38976
45,500,1123,1.04,6250,16393,5.24576,5195810.3389999885,316.9529884096864,2.70944,4881,2691266.0139999995,8401,320.3506742054517,1.0411848904554306,0.005475538626354,4.825555473806049,3.768565802823572,4011.627363555113,2077.8965512521418,8.806960875853944,1295.1876802424265,84.8676036651654,100.08751358906665,0.9415281876067711,0.6561577884764715,0.2523683801832582,1.3220220531138376,3.208961018791738,5.3,49547,48449
413,9266,22555,1.17,28609,77010,5.383620538991226,18772762.948000208,243.770457706794,2.826627984200776,23476,9822701.56699996,40411,243.06999497661425,1.068435899350195,0.0030932171933384,6.980266037429398,5.727873239004948,4580.337643211536,2396.6258919897355,9.554986910767695,4098.554388413504,79.97675076383686,100.08635164158878,0.3534008224261883,4.054318669944768,0.1305438394186447,1.059580829948,5.790240915547461,6.9,40014,238345
97,1317,2930,1.08,10432,26058,4.995782208588957,10121782.916999988,388.43283893621873,2.595763036809816,7637,5211591.439000002,13539,384.9317851392276,1.1794175211894902,0.0070167663786099,1.438807624905168,1.0533142092983865,1396.021706155527,718.7957726537289,9.844718858007903,7250.448092869659,76.37673534685463,100.0970505814016,1.0285922887788956,0.8546549706346565,1.2379612828414055,2.7915865875001344,8.005411383231154,5.9,53412,88241
575,15133,31809,1.18,64824,161924,4.995804023201283,41930305.56099962,258.95052963735844,2.64938911514254,48729,22327851.17100025,85904,259.9163155499191,1.0699602349208317,0.0053780964797913,5.326085837275839,4.003684387952215,3445.088340754789,1834.506539224164,86.25113580472656,12171.039292366318,84.59055432770334,100.0916365593678,0.764657429230857,1.0822316644510956,0.0996599166510353,1.0106265852206464,3.288614139964279,6.8,53209,497232
84,871,2030,1.09,10563,27378,5.183754615166146,9719876.124999989,355.0250611805094,2.701315914039572,7913,5111188.956999989,14233,359.1083367526164,1.0516996680614392,0.0018969999297407,2.061907947786271,1.5446253517781654,1897.329341440452,997.7090914584586,8.012288683256944,5122.925109891918,79.08518757123743,100.09409782447098,1.166559294315873,3.989295802567025,0.4588929084692006,2.356905694038357,3.5333762822736507,11.9,53672,80008
2827,120912,309019,1.34,162184,408488,5.037340304838948,59662184.364998765,146.056149421767,2.9374414245548266,137548,35052064.51199942,238621,146.89429895943533,1.0715948429471995,0.00864131824106,10.21091645071432,8.659862476957365,3756.261898942661,2206.837309210985,369.4424193678885,15883.393109993978,77.86381192869707,100.09130951231522,3.315244972843407,1.7882084688986832,0.5796224018955841,1.5847272984661944,5.737433697677559,5.7,56775,2127517
40,356,794,1.05,6271,17372,5.540424174772763,5578411.30300001,321.11508766981405,2.90751076383352,5241,2920249.7290000003,9060,322.3233696467992,1.0458676554905026,0.0054083885209713,3.95106833090462,3.302112760687468,3514.700085479782,1839.9148816113377,2.372417997064761,1587.1656662956825,82.7873938252851,100.09212862919615,1.101863540084298,0.8194441472859925,0.4129313849247951,2.041121975224117,3.6243822075782535,6.1,53658,43039
35,359,921,1.05,7383,20630,5.588514154137885,5103740.023999998,247.39408744546768,2.976296898279832,6224,2753361.6339999926,10971,250.96724400692668,1.0404371341564225,0.0008203445447087,3.1572491116358505,2.661617021647235,2182.5516262758133,1177.4412261897212,2.719362573955181,2338.428086903374,85.48541622312113,100.07565999574196,0.8915265062806047,0.7132212050244837,0.1836278475622738,1.2587822014051522,3.901426442410049,5.2,62625,34199
81,2718,4805,1.11,8203,22982,5.603315860051201,7617100.237000011,331.4376571664786,2.976593929050348,6906,4046016.996000012,12182,332.1307663766222,1.0408484034708176,0.0010671482515186,1.7403624397470938,1.4651887125311995,1616.0569489532493,858.4098513247333,2.943735698255958,4713.386023885947,84.82492956936699,100.09729201402864,0.1506353130569769,0.8405680446156499,0.1161386764790433,1.0831943885471167,3.2553326050710054,3.3,79140,58692
1417,40837,110297,1.26,153099,387218,5.058400120183672,93563087.40600067,241.62897232566849,2.771572642538488,120191,50620622.6759996,212396,238.33133710615832,1.066864281644271,0.0084653194975423,7.872694637947728,6.180491324107769,4811.224217865931,2603.02617725078,150.66944525386623,19446.835809182383,77.48625125308,100.08054012302304,4.629239262028267,0.91096183454035,0.8413723034707323,2.251119834525776,5.827043210050039,3.6,80421,1373979
52,971,2263,1.13,7997,19418,4.856321120420158,9608121.352999996,494.8048899474711,2.5438289358509443,5576,4933875.463000004,10149,486.1440006897236,1.2757082746374788,0.0046309981278943,1.18008399001299,0.8228271012020048,1417.8304592693812,728.07145712195,9.52197116205761,6776.636296804579,73.02370920067919,100.0942865228602,2.047041066599585,1.0879818879315766,4.163260172316206,5.100308156719703,5.149047229733979,4.4,54062,49313
194,5148,12298,1.11,40634,97715,4.809519121917606,20631278.456000235,211.1372712070842,2.522050499581632,29025,10730103.073000072,51268,209.2943565772036,1.0967269796440695,0.0192712803308106,5.742880754255198,4.102158632973794,2915.8579509928545,1516.5059415540352,47.13724000045693,7075.543048650656,85.94782804032235,100.07183331929352,0.4307415831297559,1.0119900036503524,0.1123185353662988,1.0726420127481535,4.241147895431443,5.9,47302,162241
207,4659,11489,1.22,16932,44655,5.2746279234585405,10201720.166000014,228.45639157989052,2.77793527049374,13478,5341935.507999999,23495,227.3647800808682,1.0547813422957852,0.001361991913173,4.312612149660698,3.4328718729699315,2598.397255807359,1360.600990698363,5.652725941238383,3926.158766985841,81.76743344416548,100.10067177851666,0.8387052995860759,1.0938454230847527,0.2718780394019587,1.212820338829703,4.748139603266155,9.1,60704,173898
70,1043,2210,1.08,1657,4018,4.849728424864212,1670885.364000001,415.8500159283228,2.4417622208811105,1117,836091.0810000018,2013,415.3457928464986,1.073647214294628,0.0079483358171882,2.4040095392541327,1.620566478785073,2424.1547097502207,1213.0180654250476,0.2009603200032693,689.2651517988986,85.20344181079975,100.09298600677931,0.9436422106060416,0.8343783756937633,0.3315164081997541,1.08022200424639,2.308198512521884,6.0,40119,73870
35,335,767,1.04,6023,16022,5.3202722895567,5740790.5759999845,358.3067392335529,2.7937904698655154,4913,3018511.5759999966,8374,360.4623329352754,1.035323702092975,0.0142106520181514,4.146747589545489,3.3825287908744794,3952.450520191499,2078.201162509238,5.123228078129182,1452.463616349545,86.33455674350456,100.07555162259004,0.2364614915932862,0.8080309866101867,0.2103491796381994,1.141688306036296,3.713751033612348,4.8,62203,59929
165,3075,7000,1.09,26773,64609,4.82642961192246,19169338.291000184,296.6976472472904,2.5573152056176,19260,10045145.90299999,34235,293.41743546078544,1.0832119704790883,0.009434788958668,3.713764243764045,2.671613167552964,2659.0372062052606,1393.3927343948849,8.547925049868585,7209.127516631082,85.34218023506777,100.08835390895749,0.4082236720397617,0.7091498834527583,0.0659817717647349,1.3443015181974027,3.294772023728772,5.8,52649,144883
44,459,1089,1.06,9250,22193,4.798486486486486,8106311.795000022,365.2643533997216,2.4622702702702703,6354,4159000.3430000166,11330,367.07858278905707,1.13444310727665,0.0060017652250661,3.5139843349471973,2.413822320459945,3079.5083958732725,1579.963465334279,3.588132360877628,2632.3395662317303,76.99911431644209,100.09593850825584,2.193648383627507,0.6168153349781743,0.3084076674890871,5.579806414879484,4.708357057000064,6.8,52332,51895
36,570,1294,1.09,5585,13526,4.843688451208594,4585981.3800000455,339.04934052935425,2.592837958818264,4183,2421302.941999998,7207,335.9654422089632,1.1100147355379866,0.0083252393506313,0.7726945448449277,0.5787253860494777,634.4785667119872,334.99150845127537,3.840162176296089,7227.953189602051,82.14061145760752,100.1146950359431,0.2515167479564264,0.9788759920466326,0.1002668116853321,0.963581054670904,4.09564434172289,6.2,45878,53569
40,682,1583,1.1,7593,18263,4.8104833399183455,5248095.692000005,287.3621908777312,2.5173185829053075,5292,2724125.637000008,9581,284.3258153637416,1.111320792929411,0.006471140799499,1.53741735336628,1.071514899778,1062.6252323202457,551.5761921603824,17.199912930190745,4938.802065278247,79.07043209545755,100.09913723809014,0.8770519622028116,0.9127770930461032,0.5251594233963882,2.422163871175178,6.278691745708518,5.5,67028,48493
53,473,1065,1.06,5968,16863,5.651139410187668,4534376.868,268.89502864259026,2.9416890080428955,5043,2370957.4290000056,8734,271.462952713534,1.036556502785839,0.0043508129150446,5.81016326255856,4.909626898975003,4414.455411703912,2308.252304133064,3.982105574847207,1027.1656286250268,78.98044827786266,100.08284824692026,1.8391382544624728,1.4658956854706144,0.783229225086542,5.277611247558452,3.368852617532731,6.6,43512,46026
92,795,1852,1.05,7974,21944,5.503887634813143,6062353.116999997,276.26472461720726,2.833960371206421,6366,3124904.2879999955,11241,277.9916633751442,1.0515406874355742,0.0106752068321323,5.83796291566471,4.66070628556829,4438.398881202702,2287.8198330004525,3.6789966247254937,1365.8874020257597,84.46802239905689,100.10568550223722,0.4541435575918334,0.4193124882780055,0.3362537845296466,1.0650269270958923,2.688690619725102,6.5,50854,65939
152,3777,8900,1.14,39180,95716,4.88596222562532,22846402.735000364,238.68948488236413,2.618478815722307,29220,12131059.553999797,51408,235.97610399159265,1.0838501267878815,0.009453781512605,6.800967670165737,5.072084617719317,3965.73880501081,2105.741292281976,13.832310300782256,5760.944897867041,81.5701516531259,100.0919381177919,0.3072743644660599,1.3384749220367609,0.1602507033225312,1.467184217086286,5.962852360772663,5.9,52660,187199
48,1820,4190,1.2,5334,13070,4.90063742032246,3230829.972000018,247.19433603672672,2.619610048743907,3916,1701136.043000003,6988,243.4367548654841,1.1201125395816054,0.00429307384087,2.6074743845813457,1.914298779531412,1579.3600286703625,831.5839251613382,8.89753827827091,2045.6576799148208,75.75175481671914,100.10322366330628,1.7345966087986366,1.1843207487218002,1.1424362344377366,3.9703630954100353,5.89416216528496,4.5,88596,48705
629,25006,59525,1.23,83291,202491,4.862254025044723,59413848.09499832,293.4147596436302,2.554549711253317,60128,31164516.180000074,106378,292.9601626276117,1.0849128075102097,0.0084697963864708,5.581947938095801,4.029623436167465,3981.762817930065,2088.5654732528683,57.9224088698965,14921.493522279876,80.77081416060174,100.09367583865829,1.0028359140742007,1.1133125373249442,0.1221496249527087,1.3209252104527562,6.302378686766463,3.9,66347,708788
29,387,922,1.07,8963,21217,4.734352337387036,7529500.358999973,354.880537257858,2.482539328349883,6157,3942983.512000003,11111,354.8720648006483,1.0790019758683458,0.007110071100711,1.914792905946588,1.315338605591113,1608.5500248505457,842.3515404487304,2.4455269570290965,4680.923964238886,80.79811434522831,100.10893676113211,0.2740777284437867,1.5165634307222862,0.389190374390177,2.1670412395622067,3.961336768440863,7.1,51017,50687
265,6472,15397,1.15,25721,64987,5.053224991252284,13417620.166999936,206.46621888993084,2.675440301699001,20260,7189360.819000008,34400,208.9930470639537,1.0847358598677062,0.0110755813953488,15.7669180530439,12.419336719204903,8224.972498734776,4407.062823643625,62.03499876577867,1631.3270553869852,78.31617803648754,100.08376990605996,3.8072927758453416,0.9436596389105796,0.5494427486334919,3.348477319514446,4.657958874612527,6.4,69905,330572
6005,335880,846704,1.36,410699,1052145,5.123679385632787,168078416.65499464,159.74833949217518,2.8272238305912603,335954,93513382.85200302,581084,160.92919931025983,1.0656264768192614,0.0083309814071631,17.35017673888429,14.192538272883873,7100.553531798202,3950.517824326828,543.95091464237,23671.17097312117,49.205408642616405,100.06347108810353,31.865758153613594,1.5552212808394976,0.6781238056243182,5.873987204284246,4.474392102668654,5.5,78773,6997001
113,1541,3331,1.09,42259,105405,4.988523154830924,18122873.446999498,171.93561450594845,2.803142525852481,34359,10064496.956000151,59348,169.58443344342106,1.0892575228393695,0.0088124283884882,10.087202365787633,8.201476279280088,4325.920914111626,2402.390437658893,28.765048279331268,4189.367722345711,79.61144275413484,100.08673458471264,0.804807448366085,1.2009451062021832,0.7183051666009495,1.0111291451557194,7.979911908277016,5.1,60810,328198
126,1589,3983,1.06,11022,27379,4.968063872255489,7598357.101000019,277.525004602068,2.6107784431137726,8428,4039570.4259999935,14360,281.3071327298046,1.0811629560992984,0.0178969359331476,5.764165290478678,4.4075834756082655,3973.705885161178,2112.5704625288818,24.159140732747776,1912.1589067208536,80.43311767408953,100.08575554890992,1.4456706467589115,0.9387377004938036,0.2859247696919744,2.991998482848161,5.328995835126441,5.9,73490,107827
100,2226,4704,1.1,28297,74853,5.290525497402552,17191042.04099995,229.66403538936248,2.813266424002544,23202,9068041.872999996,39776,227.977722068584,1.0599928864847403,0.007667940466613,6.574847957465414,5.391017503944323,3994.362923630441,2106.9723499630654,9.1290069582128,4303.825758870996,80.67048571889624,100.09674035823784,0.383249959657899,1.538647732773923,0.1976762949814426,0.7624657092141359,6.773438760690658,8.3,45371,139172
85,2737,4949,1.11,7663,22376,5.840010439775545,5204255.922000006,232.58204871290687,3.0382356779329243,6681,2799212.347000008,11620,240.89607117039657,1.0275409350227531,0.0006884681583476,3.27426258949988,2.8546715855994647,2223.685302308212,1196.053277808728,2.803425332511936,2340.374295138762,81.47747260181302,100.127871735895,0.3680151535651468,0.7644432417805439,0.0473548910837505,1.769719929644162,2.785820592612637,6.1,62973,52530
328,4179,8503,1.1,26640,67635,5.077702702702703,16435130.961000009,242.99742679086285,2.621283783783784,19736,8656849.706000036,34933,247.81294781438856,1.0694350151677767,0.0020610883691638,1.1916158863807946,0.8827977152256518,735.1487668121796,387.2237100480688,22.95884682055365,22356.197416024446,80.27681330536981,100.0965154876058,1.7440065686670765,1.0152155025634986,0.3978117173054462,1.2784077347327818,5.636196410783562,3.2,75062,209117
555,16039,41004,1.2,76540,197390,5.157825973347269,55858754.01800124,282.9867471401856,2.744591063496211,59688,29406273.22799997,105113,279.7586714107672,1.0595489991689215,0.0086573497093604,5.2960212571243535,4.129983234847641,3865.0267660806767,2034.704051584722,42.69513479950832,14452.358909442872,83.16936289587562,100.09443427553988,0.4164128639078118,0.9936472476696748,0.2892973580833219,1.6067037180907584,4.081148362386506,4.3,59084,515208
115,2283,5551,1.12,16778,39576,4.7176063893193465,9146034.009000052,231.10051569132932,2.4638216712361425,11506,4741359.640000023,20670,229.3836303821976,1.1229129591475906,0.0216255442670537,8.346142195989867,5.723609018182108,4549.654331176165,2358.568468099149,11.52661715966886,2010.270087186084,78.93290429855894,100.09649433427762,2.0253417908609435,1.264010346101737,0.7059058997413474,1.8051792092622243,5.617225027712772,6.4,72003,109983
409,9137,22404,1.18,50700,136053,5.36698224852071,39744230.92599989,292.1231499930166,2.9354437869822485,42491,21133907.40000008,74446,283.8823764876566,1.0432896330972767,0.0043252827552857,4.441180778769271,3.7220949205263327,3481.485492219288,1851.27225493432,33.6441770674376,11415.882965712077,83.83334820752191,100.08199759660783,0.863602307090422,1.0097152665212457,0.1780751693063162,1.7257517864592304,4.189747602315393,3.6,67885,359324
879,28577,71267,1.24,91364,222120,4.862309005735301,40412492.68199828,181.93990942732884,2.776969046889365,73255,23222700.950000133,127147,182.6445055722914,1.096967043271678,0.0088008368266652,8.797447255512457,7.053730120206701,3891.322324259698,2236.115830503976,179.19017697893915,10385.28533862497,79.68791386343169,100.09755092175664,1.6946879800815808,1.5436278275149653,0.3751258144832335,1.0921028235418764,5.851449515283149,5.2,58368,872831
48,458,1012,1.05,7484,19396,5.183324425440941,5104081.678000012,263.1512517013823,2.819615179048637,6014,2738096.216999988,10511,260.4981654457224,1.0488588843134838,0.0047569213205213,4.994559273574258,4.013532799475627,3406.2852054964483,1827.3094404804765,22.08829191712632,1498.430510094682,84.59937206012582,100.07150004025256,0.6601419190118573,0.7509976883532105,0.7049947671677151,2.215040655081597,3.919448885004198,3.1,58543,70594
42,606,1188,1.07,7100,18287,5.1512676056338025,6773841.043000032,370.4183869962286,2.6822535211267606,5422,3482429.3309999886,9488,367.0351318507576,1.073401961763829,0.0070615514333895,2.9471677359814987,2.250639924576294,2811.781094450276,1445.535685515324,2.3582291158426663,2409.092605526736,86.5535322719039,100.07934026122604,0.4538087520259319,1.008675755553437,0.350843741062065,1.5120602535990084,2.187053103251025,5.3,52046,47299
191,2413,6499,1.16,24057,58621,4.87350875005196,11348785.698000109,193.59590757578525,2.681257014590348,18067,6319022.577000085,32307,195.5929853282597,1.1101140236626044,0.0052929705636549,4.12480749415981,3.097763519848081,1945.8600946387544,1083.45810705304,12.886013878855104,5832.27218095913,78.69635353589834,100.11066383592136,1.1233090301101736,0.8761908497629333,0.4984040284185907,1.7418399517531171,5.99751901191953,5.1,88131,271040
274,5429,11076,1.1,26970,68247,5.060956618464961,12570267.151999991,184.1878346593988,2.813236929922136,22183,7020769.511000029,38030,184.6113465947944,1.093648197679267,0.0078622140415461,6.692035134367689,5.504242320566497,3119.045955861031,1742.0554778609437,43.30160238921776,4030.164136690283,81.6797199263724,100.07704831911713,0.5365671731572046,1.849913579801334,0.767555732005149,1.1144395920806214,6.346972084872254,5.2,56775,230417
92,2345,4861,1.15,11251,29260,5.201315438627677,6228290.837999993,212.8602473684208,2.7680206203892985,8887,3300366.952000018,15564,212.0513333333345,1.072760011096153,0.0071960935492161,4.207151124052516,3.323167010883896,2328.9806061699096,1234.125191706751,17.686700415712952,2674.256205268551,81.3740639486509,100.10446927374302,1.0424343278259836,1.6058480922382028,0.4077023653869012,1.069772970402948,4.053250921193391,5.1,54316,71422
40,458,1013,1.05,5829,14402,4.941499399553955,4984148.918000049,346.07338689071304,2.580545548121462,4229,2605040.8129999954,7492,347.7096653764009,1.1372546380236557,0.0081420181526962,3.687130595707855,2.675051516426234,3152.7205299574853,1647.8170671950502,7.043737411627265,1580.9041336332025,82.59458879682514,100.09800766899954,0.9787359558094012,0.8661142841820182,0.160888102324833,2.2041670018502133,3.394738959053978,4.6,47218,37993
182,4539,10537,1.16,27403,68152,4.974053935700471,15928751.261999823,233.72390042845143,2.6617523628799766,20566,8406297.562999923,36537,230.07629424966265,1.0793535507450522,0.0075813558858143,5.168180248037363,3.878728423206817,3004.147635228541,1585.419881918798,23.1798974289638,5302.253150014727,77.46553793554958,100.10585036735289,0.4314577726049319,1.3707536189714118,0.4896522877718774,2.196388302902452,7.461173346912053,5.9,56007,183618
153,1578,3731,1.05,26187,69285,5.291556879367625,25492132.260999896,367.9314752255163,2.7963111467522053,20575,13206032.889999894,36499,361.8190331241923,1.04752329357132,0.0045754678210361,2.971305526383769,2.3345404668479035,2892.4624228210546,1498.421297119277,22.133739695233604,8813.297645587769,84.89048027116571,100.0727584343564,1.089466128847382,0.8493032547527688,0.2821913770611706,2.062125768930565,3.550589763603317,5.9,59397,163182
2308,69310,172804,1.24,190616,487036,5.110127166659672,91318626.3970016,187.49871959568,2.843984765182356,157824,49939210.273,271381,184.01881588246783,1.0766587255999405,0.0130185974699776,15.125624802215857,12.52353741965478,7246.250473909698,3962.740575336602,132.4233107539549,12602.19015693655,72.52934667425862,100.07558205270026,9.475275726150448,1.0415510132849022,0.6411059536069085,3.5860782018882777,5.168437160785448,6.1,72343,2280112
2128,67049,168382,1.29,181979,458340,5.037284521840432,83790356.30399856,182.81266375179683,2.7747212590463737,146781,46359066.59099935,254164,182.39824125761064,1.079241246989251,0.0078138524732062,4.817745885426057,3.8859074882745928,2218.281473807265,1227.3185495083485,396.0285688022146,37772.64395585835,76.10432447474987,100.11078884646514,1.869944656816239,1.6823398720971705,0.7545182965904572,1.52894028119311,6.981047772039463,5.2,63883,1693396
31,404,867,1.05,12060,30762,5.101492537313433,12830997.916000064,417.1054520512341,2.6066334991708127,8735,6557780.28799997,15662,418.70644157834056,1.0821539920698195,0.0028093474652024,2.23115809892378,1.6160170807710796,2373.796427658184,1213.2209453178982,0.8225549087850701,5405.264649697954,86.8588531821046,100.06361058601134,0.2362948960302457,1.6288594833018273,0.0693131695022054,2.22117202268431,2.6244486452425964,8.2,41798,33791
847,19340,44556,1.18,117483,296406,5.045938561323766,73845795.6819992,249.13731733500404,2.65523522552199,88963,38930090.62399896,155996,249.5582619041447,1.0925125399986328,0.0067758147644811,8.491773839728115,6.430323332769271,5337.638602574911,2813.900948555273,103.2183471684908,13834.918618577049,76.55930542186874,100.08277009224976,5.698863915801898,0.7930457876358629,0.319765195213973,3.361354869986159,4.9906555845177785,4.8,60535,1009415
34,522,1214,1.08,8102,20588,5.082201925450506,6819785.418000038,331.2505060229278,2.636262651197235,6277,3462681.64199999,10642,325.3788425108053,1.0875709606963324,0.0189813944747227,3.3063594411847035,2.561591978809724,2783.09823545522,1413.091846314937,14.439678901722944,2450.4292845719665,76.45155119089372,100.08545100915092,1.3455345470777669,0.8545100915091031,0.4862417498326053,6.42955074450786,5.887510761087906,4.8,59230,54813
43,465,1040,1.07,9717,24512,5.045178553051353,9966665.475999955,406.60351974542897,2.604404651641453,7139,5192394.217000015,12609,411.8006358156884,1.105680754042763,0.0111031802680624,1.4489982527439202,1.0645671016094316,1486.2283482975288,774.2894049594172,3.098997537592301,6706.012227136394,76.81787609296764,100.11865082330668,0.9989288294347708,1.1508855840370673,0.869391923872157,3.2434048277408265,5.054430411279675,5.6,51429,33788
241,4999,10029,1.11,20842,52587,5.046252758852318,10211424.197999964,194.18153151919608,2.822665771039248,17268,5682767.67400002,29471,192.82574985579112,1.0695546700827885,0.0087204370398018,5.588299872144089,4.630014499193174,2737.9570357975363,1523.7026132827402,23.911376591927016,3729.5779533755504,79.71788789136792,100.10190392441564,0.3471441133765516,1.8011615779463794,0.5869240679768503,1.275077199942739,6.081412707826336,5.3,55153,179289
117,2463,5830,1.1,35778,85192,4.762256135055062,22005079.87999998,258.29983895201406,2.4672424394879533,25243,11385000.3120001,44160,257.8125070652197,1.0855959919854343,0.0312273550724637,4.8286059081721175,3.4068002386938554,2969.809903246892,1536.521878558474,13.162118823250486,7409.592060401522,78.72524079369813,100.07905050965806,1.0463341462130915,0.98387691012123,0.6207126440814751,4.116563448481552,6.602221091598098,3.3,70266,221938
909,35070,78309,1.35,97359,243207,4.996086648383817,49366072.31399912,202.9796523701996,2.621606631128093,71071,25760149.770000167,128365,200.6789215907776,1.1112811845427315,0.0044248821719316,5.512312762551828,4.023927734953327,2795.029020979199,1458.4989815262938,203.52208925994967,17662.096509003124,70.26582216966615,100.0913174477184,6.525116226329517,1.1058915004940633,2.171205028104904,3.351934945653054,7.4482853579123,4.7,74792,938646
203,3611,8682,1.1,29431,72370,4.917943664843192,19217165.59200016,265.54049456957523,2.549488634433081,21748,10044463.541999985,37439,268.2887775314508,1.1015428103330016,0.0169075028713373,6.8389335272569225,5.053621227643761,4465.526759742381,2334.04975980067,21.356891181154257,4303.448758889267,75.18543239355851,100.08110767456654,5.287055925845845,1.5173023229578937,0.1958517042231894,3.8186381882620593,5.884952008498398,4.6,80534,236429
57,954,2054,1.09,20456,49016,4.792334767305436,16692816.441000037,340.5585205035098,2.5027864685177943,14349,8829991.876999978,25602,344.8946128036864,1.1414863625444829,0.009178970392938,0.971507835641642,0.6814707632783497,792.7846094719966,419.3589312259253,15.223074615120266,21055.92898948636,76.13078765610102,100.10489290946722,0.3523173879677217,1.51391828097021,0.6511476477291226,2.915048487244482,7.947489593265272,5.7,52451,98386
614,15652,37425,1.16,72030,182473,5.066583368041094,30602585.16599928,167.71021009135205,2.692280994030265,56357,16382440.066999933,96998,168.89461707457815,1.0753626006803472,0.0150209282665621,12.515157761078244,9.791985921714378,5317.175916275356,2846.436511868852,73.60084546744594,5755.420856460242,80.74689562618799,100.08602819754245,2.610218366318604,0.8236755586376177,0.2266230299885753,3.134307508867858,3.8554601557550026,5.4,67818,628401
