msa,auto_commuters,annual_excess_fuel_consumed_commuters,Annual Hours of Delay (Person Hours),AHD per Auto Commuter,tti,ahd_truck,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,med_hh_inc_dol,households
"Montgomery, AL",165,3075,7000,25,1.09,279,26773,64609,4.82642961192246,19169338.291000184,296.6976472472904,2.5573152056176,19260,10045145.90299999,34235,293.41743546078544,1.0832119704790883,0.009434788958668,3.713764243764045,2.671613167552964,2659.0372062052606,1393.3927343948849,8.547925049868585,7209.127516631082,0.8534218023506777,0.088353908957488,0.0040822367203976,0.0070914988345275,0.0006598177176473,0.013443015181974,0.0329477202372877,5.8,52649,144883
"Morgantown, WV",44,459,1089,12,1.06,82,9250,22193,4.798486486486486,8106311.795000022,365.2643533997216,2.4622702702702703,6354,4159000.3430000166,11330,367.07858278905707,1.13444310727665,0.0060017652250661,3.5139843349471973,2.413822320459945,3079.5083958732725,1579.963465334279,3.588132360877628,2632.3395662317303,0.7699911431644209,0.095938508255836,0.021936483836275,0.0061681533497817,0.0030840766748908,0.0557980641487948,0.0470835705700006,6.8,52332,51895
"Morristown, TN",36,570,1294,22,1.09,48,5585,13526,4.843688451208594,4585981.3800000455,339.04934052935425,2.592837958818264,4183,2421302.941999998,7207,335.9654422089632,1.1100147355379866,0.0083252393506313,0.7726945448449277,0.5787253860494777,634.4785667119872,334.99150845127537,3.840162176296089,7227.953189602051,0.8214061145760753,0.1146950359431028,0.0025151674795642,0.0097887599204663,0.0010026681168533,0.009635810546709,0.0409564434172289,6.2,45878,53569
"Mount Vernon-Anacortes, WA",40,682,1583,26,1.1,79,7593,18263,4.8104833399183455,5248095.692000005,287.3621908777312,2.5173185829053075,5292,2724125.637000008,9581,284.3258153637416,1.111320792929411,0.006471140799499,1.53741735336628,1.071514899778,1062.6252323202457,551.5761921603824,17.199912930190745,4938.802065278247,0.7907043209545755,0.0991372380901345,0.0087705196220281,0.009127770930461,0.0052515942339638,0.0242216387117517,0.0627869174570851,5.5,67028,48493
"Muncie, IN",53,473,1065,11,1.06,76,5968,16863,5.651139410187668,4534376.868,268.89502864259026,2.9416890080428955,5043,2370957.4290000056,8734,271.462952713534,1.036556502785839,0.0043508129150446,5.81016326255856,4.909626898975003,4414.455411703912,2308.252304133064,3.982105574847207,1027.1656286250268,0.7898044827786266,0.0828482469202653,0.0183913825446247,0.0146589568547061,0.0078322922508654,0.0527761124755845,0.0336885261753273,6.6,43512,46026
"Muskegon, MI",92,795,1852,11,1.05,84,7974,21944,5.503887634813143,6062353.116999997,276.26472461720726,2.833960371206421,6366,3124904.2879999955,11241,277.9916633751442,1.0515406874355742,0.0106752068321323,5.83796291566471,4.66070628556829,4438.398881202702,2287.8198330004525,3.6789966247254937,1365.8874020257597,0.8446802239905689,0.1056855022372263,0.0045414355759183,0.00419312488278,0.0033625378452964,0.0106502692709589,0.026886906197251,6.5,50854,65939
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",152,3777,8900,33,1.14,423,39180,95716,4.88596222562532,22846402.735000364,238.68948488236413,2.618478815722307,29220,12131059.553999797,51408,235.97610399159265,1.0838501267878815,0.009453781512605,6.800967670165737,5.072084617719317,3965.73880501081,2105.741292281976,13.832310300782256,5760.944897867041,0.8157015165312591,0.0919381177918979,0.0030727436446605,0.0133847492203676,0.0016025070332253,0.0146718421708628,0.0596285236077266,5.9,52660,187199
"Napa, CA",48,1820,4190,46,1.2,164,5334,13070,4.90063742032246,3230829.972000018,247.19433603672672,2.619610048743907,3916,1701136.043000003,6988,243.4367548654841,1.1201125395816054,0.00429307384087,2.6074743845813457,1.914298779531412,1579.3600286703625,831.5839251613382,8.89753827827091,2045.6576799148208,0.7575175481671914,0.1032236633062769,0.0173459660879863,0.011843207487218,0.0114243623443773,0.0397036309541003,0.0589416216528495,4.5,88596,48705
"Nashville-Davidson--Murfreesboro--Franklin, TN",629,25006,59525,66,1.23,4350,83291,202491,4.862254025044723,59413848.09499832,293.4147596436302,2.554549711253317,60128,31164516.180000074,106378,292.9601626276117,1.0849128075102097,0.0084697963864708,5.581947938095801,4.029623436167465,3981.762817930065,2088.5654732528683,57.9224088698965,14921.493522279876,0.8077081416060174,0.0936758386582718,0.010028359140742,0.0111331253732494,0.001221496249527,0.0132092521045275,0.0630237868676646,3.9,66347,708788
"New Bern, NC",29,387,922,12,1.07,32,8963,21217,4.734352337387036,7529500.358999973,354.880537257858,2.482539328349883,6157,3942983.512000003,11111,354.8720648006483,1.0790019758683458,0.007110071100711,1.914792905946588,1.315338605591113,1608.5500248505457,842.3515404487304,2.4455269570290965,4680.923964238886,0.8079811434522831,0.1089367611321237,0.0027407772844378,0.0151656343072228,0.0038919037439017,0.021670412395622,0.0396133676844086,7.1,51017,50687
"New Haven-Milford, CT",265,6472,15397,44,1.15,634,25721,64987,5.053224991252284,13417620.166999936,206.46621888993084,2.675440301699001,20260,7189360.819000008,34400,208.9930470639537,1.0847358598677062,0.0110755813953488,15.7669180530439,12.419336719204903,8224.972498734776,4407.062823643625,62.03499876577867,1631.3270553869852,0.7831617803648754,0.0837699060599607,0.0380729277584534,0.0094365963891057,0.0054944274863349,0.0334847731951444,0.0465795887461252,6.4,69905,330572
"New York-Newark-Jersey City, NY-NJ-PA",6005,335880,846704,96,1.36,36628,410699,1052145,5.123679385632787,168078416.65499464,159.74833949217518,2.8272238305912603,335954,93513382.85200302,581084,160.92919931025983,1.0656264768192614,0.0083309814071631,17.35017673888429,14.192538272883873,7100.553531798202,3950.517824326828,543.95091464237,23671.17097312117,0.492054086426164,0.0634710881035328,0.3186575815361359,0.0155522128083949,0.0067812380562431,0.0587398720428424,0.0447439210266865,5.5,78773,6997001
"North Port-Sarasota-Bradenton, FL",113,1541,3331,17,1.09,134,42259,105405,4.988523154830924,18122873.446999498,171.93561450594845,2.803142525852481,34359,10064496.956000151,59348,169.58443344342106,1.0892575228393695,0.0088124283884882,10.087202365787633,8.201476279280088,4325.920914111626,2402.390437658893,28.765048279331268,4189.367722345711,0.7961144275413484,0.086734584712632,0.0080480744836608,0.0120094510620218,0.0071830516660094,0.0101112914515571,0.0797991190827701,5.1,60810,328198
"Norwich-New London, CT",126,1589,3983,24,1.06,226,11022,27379,4.968063872255489,7598357.101000019,277.525004602068,2.6107784431137726,8428,4039570.4259999935,14360,281.3071327298046,1.0811629560992984,0.0178969359331476,5.764165290478678,4.4075834756082655,3973.705885161178,2112.5704625288818,24.159140732747776,1912.1589067208536,0.8043311767408953,0.0857555489099118,0.0144567064675891,0.009387377004938,0.0028592476969197,0.0299199848284816,0.0532899583512644,5.9,73490,107827
"Ocala, FL",100,2226,4704,27,1.1,231,28297,74853,5.290525497402552,17191042.04099995,229.66403538936248,2.813266424002544,23202,9068041.872999996,39776,227.977722068584,1.0599928864847403,0.007667940466613,6.574847957465414,5.391017503944323,3994.362923630441,2106.9723499630654,9.1290069582128,4303.825758870996,0.8067048571889625,0.096740358237857,0.0038324995965789,0.0153864773277392,0.0019767629498144,0.0076246570921413,0.0677343876069065,8.3,45371,139172
"Odessa, TX",85,2737,4949,40,1.11,449,7663,22376,5.840010439775545,5204255.922000006,232.58204871290687,3.0382356779329243,6681,2799212.347000008,11620,240.89607117039657,1.0275409350227531,0.0006884681583476,3.27426258949988,2.8546715855994647,2223.685302308212,1196.053277808728,2.803425332511936,2340.374295138762,0.8147747260181302,0.1278717358950074,0.0036801515356514,0.0076444324178054,0.0004735489108375,0.0176971992964416,0.0278582059261263,6.1,62973,52530
"Ogden-Clearfield, UT",328,4179,8503,14,1.1,1268,26640,67635,5.077702702702703,16435130.961000009,242.99742679086285,2.621283783783784,19736,8656849.706000036,34933,247.81294781438856,1.0694350151677767,0.0020610883691638,1.1916158863807946,0.8827977152256518,735.1487668121796,387.2237100480688,22.95884682055365,22356.197416024446,0.8027681330536982,0.0965154876057781,0.0174400656866707,0.0101521550256349,0.0039781171730544,0.0127840773473278,0.0563619641078356,3.2,75062,209117
"Oklahoma City, OK",555,16039,41004,47,1.2,2434,76540,197390,5.157825973347269,55858754.01800124,282.9867471401856,2.744591063496211,59688,29406273.22799997,105113,279.7586714107672,1.0595489991689215,0.0086573497093604,5.2960212571243535,4.129983234847641,3865.0267660806767,2034.704051584722,42.69513479950832,14452.358909442872,0.8316936289587562,0.094434275539863,0.0041641286390781,0.0099364724766967,0.0028929735808332,0.0160670371809075,0.040811483623865,4.3,59084,515208
"Olympia-Lacey-Tumwater, WA",115,2283,5551,28,1.12,246,16778,39576,4.7176063893193465,9146034.009000052,231.10051569132932,2.4638216712361425,11506,4741359.640000023,20670,229.3836303821976,1.1229129591475906,0.0216255442670537,8.346142195989867,5.723609018182108,4549.654331176165,2358.568468099149,11.52661715966886,2010.270087186084,0.7893290429855894,0.0964943342776204,0.0202534179086094,0.0126401034610173,0.0070590589974134,0.0180517920926222,0.0561722502771277,6.4,72003,109983
"Omaha-Council Bluffs, NE-IA",409,9137,22404,44,1.18,612,50700,136053,5.36698224852071,39744230.92599989,292.1231499930166,2.9354437869822485,42491,21133907.40000008,74446,283.8823764876566,1.0432896330972767,0.0043252827552857,4.441180778769271,3.7220949205263327,3481.485492219288,1851.27225493432,33.6441770674376,11415.882965712077,0.8383334820752191,0.0819975966078548,0.0086360230709042,0.0100971526652124,0.0017807516930631,0.0172575178645923,0.0418974760231539,3.6,67885,359324
"Orlando-Kissimmee-Sanford, FL",879,28577,71267,61,1.24,2939,91364,222120,4.862309005735301,40412492.68199828,181.93990942732884,2.776969046889365,73255,23222700.950000133,127147,182.6445055722914,1.096967043271678,0.0088008368266652,8.797447255512457,7.053730120206701,3891.322324259698,2236.115830503976,179.19017697893915,10385.28533862497,0.7968791386343169,0.097550921756635,0.0169468798008158,0.0154362782751496,0.0037512581448323,0.0109210282354187,0.0585144951528314,5.2,58368,872831
"Oshkosh-Neenah, WI",48,458,1012,12,1.05,48,7484,19396,5.183324425440941,5104081.678000012,263.1512517013823,2.819615179048637,6014,2738096.216999988,10511,260.4981654457224,1.0488588843134838,0.0047569213205213,4.994559273574258,4.013532799475627,3406.2852054964483,1827.3094404804765,22.08829191712632,1498.430510094682,0.8459937206012582,0.071500040252556,0.0066014191901185,0.0075099768835321,0.0070499476716771,0.0221504065508159,0.0391944888500419,3.1,58543,70594
"Owensboro, KY",42,606,1188,15,1.07,106,7100,18287,5.1512676056338025,6773841.043000032,370.4183869962286,2.6822535211267606,5422,3482429.3309999886,9488,367.0351318507576,1.073401961763829,0.0070615514333895,2.9471677359814987,2.250639924576294,2811.781094450276,1445.535685515324,2.3582291158426663,2409.092605526736,0.865535322719039,0.0793402612260463,0.0045380875202593,0.0100867575555343,0.0035084374106206,0.01512060253599,0.0218705310325102,5.3,52046,47299
"Oxnard-Thousand Oaks-Ventura, CA",191,2413,6499,34,1.16,342,24057,58621,4.87350875005196,11348785.698000109,193.59590757578525,2.681257014590348,18067,6319022.577000085,32307,195.5929853282597,1.1101140236626044,0.0052929705636549,4.12480749415981,3.097763519848081,1945.8600946387544,1083.45810705304,12.886013878855104,5832.27218095913,0.7869635353589833,0.1106638359213732,0.0112330903011017,0.0087619084976293,0.0049840402841859,0.0174183995175311,0.0599751901191953,5.1,88131,271040
"Palm Bay-Melbourne-Titusville, FL",274,5429,11076,23,1.1,563,26970,68247,5.060956618464961,12570267.151999991,184.1878346593988,2.813236929922136,22183,7020769.511000029,38030,184.6113465947944,1.093648197679267,0.0078622140415461,6.692035134367689,5.504242320566497,3119.045955861031,1742.0554778609437,43.30160238921776,4030.164136690283,0.816797199263724,0.0770483191171104,0.005365671731572,0.0184991357980133,0.0076755573200514,0.0111443959208062,0.0634697208487225,5.2,56775,230417
"Panama City, FL",92,2345,4861,31,1.15,233,11251,29260,5.201315438627677,6228290.837999993,212.8602473684208,2.7680206203892985,8887,3300366.952000018,15564,212.0513333333345,1.072760011096153,0.0071960935492161,4.207151124052516,3.323167010883896,2328.9806061699096,1234.125191706751,17.686700415712952,2674.256205268551,0.813740639486509,0.1044692737430167,0.0104243432782598,0.016058480922382,0.004077023653869,0.0106977297040294,0.0405325092119339,5.1,54316,71422
"Parkersburg-Vienna, WV",40,458,1013,11,1.05,47,5829,14402,4.941499399553955,4984148.918000049,346.07338689071304,2.580545548121462,4229,2605040.8129999954,7492,347.7096653764009,1.1372546380236557,0.0081420181526962,3.687130595707855,2.675051516426234,3152.7205299574853,1647.8170671950502,7.043737411627265,1580.9041336332025,0.8259458879682514,0.0980076689995441,0.009787359558094,0.0086611428418201,0.0016088810232483,0.0220416700185021,0.0339473895905397,4.6,47218,37993
"Pensacola-Ferry Pass-Brent, FL",182,4539,10537,48,1.16,322,27403,68152,4.974053935700471,15928751.261999823,233.72390042845143,2.6617523628799766,20566,8406297.562999923,36537,230.07629424966265,1.0793535507450522,0.0075813558858143,5.168180248037363,3.878728423206817,3004.147635228541,1585.419881918798,23.1798974289638,5302.253150014727,0.7746553793554958,0.1058503673528769,0.0043145777260493,0.0137075361897141,0.0048965228777187,0.0219638830290245,0.0746117334691205,5.9,56007,183618
"Peoria, IL",153,1578,3731,13,1.05,133,26187,69285,5.291556879367625,25492132.260999896,367.9314752255163,2.7963111467522053,20575,13206032.889999894,36499,361.8190331241923,1.04752329357132,0.0045754678210361,2.971305526383769,2.3345404668479035,2892.4624228210546,1498.421297119277,22.133739695233604,8813.297645587769,0.8489048027116571,0.0727584343563907,0.0108946612884738,0.0084930325475276,0.0028219137706117,0.0206212576893056,0.0355058976360331,5.9,59397,163182
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2308,69310,172804,63,1.24,6995,190616,487036,5.110127166659672,91318626.3970016,187.49871959568,2.843984765182356,157824,49939210.273,271381,184.01881588246783,1.0766587255999405,0.0130185974699776,15.125624802215857,12.52353741965478,7246.250473909698,3962.740575336602,132.4233107539549,12602.19015693655,0.7252934667425862,0.0755820527002539,0.0947527572615044,0.010415510132849,0.006411059536069,0.0358607820188827,0.0516843716078544,6.1,72343,2280112
"Phoenix-Mesa-Chandler, AZ",2128,67049,168382,61,1.29,7765,181979,458340,5.037284521840432,83790356.30399856,182.81266375179683,2.7747212590463737,146781,46359066.59099935,254164,182.39824125761064,1.079241246989251,0.0078138524732062,4.817745885426057,3.8859074882745928,2218.281473807265,1227.3185495083485,396.0285688022146,37772.64395585835,0.7610432447474987,0.1107888464651369,0.0186994465681623,0.0168233987209717,0.0075451829659045,0.0152894028119311,0.0698104777203946,5.2,63883,1693396
"Pine Bluff, AR",31,404,867,11,1.05,34,12060,30762,5.101492537313433,12830997.916000064,417.1054520512341,2.6066334991708127,8735,6557780.28799997,15662,418.70644157834056,1.0821539920698195,0.0028093474652024,2.23115809892378,1.6160170807710796,2373.796427658184,1213.2209453178982,0.8225549087850701,5405.264649697954,0.868588531821046,0.0636105860113421,0.0023629489603024,0.0162885948330182,0.000693131695022,0.0222117202268431,0.0262444864524259,8.2,41798,33791
"Pittsburgh, PA",847,19340,44556,45,1.18,1880,117483,296406,5.045938561323766,73845795.6819992,249.13731733500404,2.65523522552199,88963,38930090.62399896,155996,249.5582619041447,1.0925125399986328,0.0067758147644811,8.491773839728115,6.430323332769271,5337.638602574911,2813.900948555273,103.2183471684908,13834.918618577049,0.7655930542186874,0.0827700922497558,0.0569886391580189,0.0079304578763586,0.0031976519521397,0.0336135486998615,0.0499065558451777,4.8,60535,1009415
"Pittsfield, MA",34,522,1214,15,1.08,35,8102,20588,5.082201925450506,6819785.418000038,331.2505060229278,2.636262651197235,6277,3462681.64199999,10642,325.3788425108053,1.0875709606963324,0.0189813944747227,3.3063594411847035,2.561591978809724,2783.09823545522,1413.091846314937,14.439678901722944,2450.4292845719665,0.7645155119089373,0.0854510091509103,0.0134553454707776,0.008545100915091,0.004862417498326,0.0642955074450786,0.058875107610879,4.8,59230,54813
"Pocatello, ID",43,465,1040,13,1.07,34,9717,24512,5.045178553051353,9966665.475999955,406.60351974542897,2.604404651641453,7139,5192394.217000015,12609,411.8006358156884,1.105680754042763,0.0111031802680624,1.4489982527439202,1.0645671016094316,1486.2283482975288,774.2894049594172,3.098997537592301,6706.012227136394,0.7681787609296764,0.1186508233066786,0.0099892882943477,0.0115088558403706,0.0086939192387215,0.0324340482774082,0.0505443041127967,5.6,51429,33788
"Port St. Lucie, FL",241,4999,10029,23,1.11,510,20842,52587,5.046252758852318,10211424.197999964,194.18153151919608,2.822665771039248,17268,5682767.67400002,29471,192.82574985579112,1.0695546700827885,0.0087204370398018,5.588299872144089,4.630014499193174,2737.9570357975363,1523.7026132827402,23.911376591927016,3729.5779533755504,0.7971788789136792,0.1019039244156322,0.0034714411337655,0.0180116157794637,0.0058692406797685,0.0127507719994273,0.0608141270782633,5.3,55153,179289
"Portland-South Portland, ME",117,2463,5830,28,1.1,251,35778,85192,4.762256135055062,22005079.87999998,258.29983895201406,2.4672424394879533,25243,11385000.3120001,44160,257.8125070652197,1.0855959919854343,0.0312273550724637,4.8286059081721175,3.4068002386938554,2969.809903246892,1536.521878558474,13.162118823250486,7409.592060401522,0.7872524079369814,0.0790505096580641,0.0104633414621309,0.0098387691012123,0.0062071264408147,0.0411656344848155,0.0660222109159809,3.3,70266,221938
"Portland-Vancouver-Hillsboro, OR-WA",909,35070,78309,68,1.35,4039,97359,243207,4.996086648383817,49366072.31399912,202.9796523701996,2.621606631128093,71071,25760149.770000167,128365,200.6789215907776,1.1112811845427315,0.0044248821719316,5.512312762551828,4.023927734953327,2795.029020979199,1458.4989815262938,203.52208925994967,17662.096509003124,0.7026582216966615,0.0913174477184002,0.0652511622632951,0.0110589150049406,0.021712050281049,0.0335193494565305,0.074482853579123,4.7,74792,938646
"Poughkeepsie-Newburgh-Middletown, NY",203,3611,8682,36,1.1,338,29431,72370,4.917943664843192,19217165.59200016,265.54049456957523,2.549488634433081,21748,10044463.541999985,37439,268.2887775314508,1.1015428103330016,0.0169075028713373,6.8389335272569225,5.053621227643761,4465.526759742381,2334.04975980067,21.356891181154257,4303.448758889267,0.7518543239355852,0.081107674566541,0.0528705592584584,0.0151730232295789,0.0019585170422318,0.0381863818826205,0.0588495200849839,4.6,80534,236429
"Prescott Valley-Prescott, AZ",57,954,2054,20,1.09,122,20456,49016,4.792334767305436,16692816.441000037,340.5585205035098,2.5027864685177943,14349,8829991.876999978,25602,344.8946128036864,1.1414863625444829,0.009178970392938,0.971507835641642,0.6814707632783497,792.7846094719966,419.3589312259253,15.223074615120266,21055.92898948636,0.7613078765610102,0.1048929094672217,0.0035231738796772,0.0151391828097021,0.0065114764772912,0.0291504848724448,0.0794748959326527,5.7,52451,98386
"Providence-Warwick, RI-MA",614,15652,37425,47,1.16,1147,72030,182473,5.066583368041094,30602585.16599928,167.71021009135205,2.692280994030265,56357,16382440.066999933,96998,168.89461707457815,1.0753626006803472,0.0150209282665621,12.515157761078244,9.791985921714378,5317.175916275356,2846.436511868852,73.60084546744594,5755.420856460242,0.80746895626188,0.0860281975424435,0.026102183663186,0.0082367555863761,0.0022662302998857,0.0313430750886785,0.03855460155755,5.4,67818,628401
"Provo-Orem, UT",263,5132,9621,27,1.12,1047,26065,66793,5.125110301170151,13735872.35700019,205.6483816717349,2.6969882984845577,20118,7232049.809000032,35253,205.14707426318412,1.0934969196977935,0.0043400561654327,1.8140703622773624,1.4001714002799148,955.9884497548032,503.3357842708851,15.94654039320538,14368.240913918193,0.7309032897612001,0.1139780208847784,0.0220110925958166,0.0110286410681864,0.0093729236913259,0.0409559103070183,0.0717501216916741,3.6,74387,169455
"Pueblo, CO",82,1165,3125,20,1.11,126,10198,27212,5.33673269268484,9046139.429000037,332.4319943039848,2.8078054520494216,8072,4736016.568,14307,331.0279281470609,1.07254838419356,0.0041238554553714,1.637842958668987,1.2963981528119304,1452.849163260012,760.6247683897298,4.950483812691901,6226.482182569888,0.8248687294194429,0.109644308641609,0.0072532558070544,0.0068972677919843,0.0030555637960188,0.0206176392061467,0.0276632353377436,7.5,46783,64314
"Racine, WI",77,1378,2886,20,1.12,274,8436,21790,5.165955429113324,4522144.125000003,207.5330025240937,2.927927927927928,7069,2458090.0790000106,12301,199.82847565238689,1.0563605769509474,0.0182911958377367,9.48171924737231,7.945267112336992,5082.705190778111,2762.792794432115,11.655072365928609,889.7120638050834,0.8425597185425135,0.081755676881657,0.0132576773321605,0.0122065022686074,0.0014909523860601,0.0141694108056506,0.0345600617833506,4.3,61336,76974
"Raleigh-Cary, NC",541,9615,26220,40,1.17,1027,67925,158618,4.670386455649614,31539057.097000383,198.83655762271863,2.5057342657342656,47115,16980855.183000054,85224,199.2496853351175,1.066501247770126,0.0066061203416877,12.20659817571796,8.466895444224537,5667.789426928369,3051.5785925497144,101.55889254885624,5564.6134182675205,0.7973114999889755,0.0826261750244375,0.0089195287407853,0.0092370333894356,0.0022548709769882,0.0108113272723263,0.0888395646070512,4.2,75851,494521
"Rapid City, SD",53,840,2010,20,1.07,76,9871,24382,4.9401276466416775,13322465.385999976,546.4057659748985,2.6232397933340086,7218,6977028.717000011,12911,540.394138099296,1.099774863668805,0.0075904267678723,0.6085902396075181,0.4450212085388578,821.3881472422846,430.1642770365284,4.028809999498933,16219.451705906164,0.8233076757067836,0.0869146104596791,0.0059564060139558,0.0080857492266743,0.0030213653693978,0.019955398892166,0.052758794331343,3.9,57615,55101
"Reading, PA",155,2469,5558,21,1.08,263,15513,40986,5.28408431637981,11528788.906000089,281.2860222027055,2.817830206923225,12634,6068921.953999989,21783,278.6081785796258,1.0766279597842494,0.0068861038424459,6.924175364602879,5.63914339949673,5145.836145596131,2708.842898445452,9.124193326182146,2240.4111945668083,0.8004609599690045,0.0901852284185794,0.0155027593024006,0.0164316333778729,0.0023594394965204,0.0329924150229238,0.0420675644126982,5.9,63728,154712
"Redding, CA",69,1358,3148,23,1.1,156,14740,33355,4.525780189959295,14322031.420000069,429.3818444011413,2.358480325644505,9428,7375226.467000028,17363,424.766829868112,1.2299178180388952,0.0053562172435639,1.4783794835312327,0.9456012056127858,1436.4584405575165,739.7139413303514,11.7385235693885,9970.376458953746,0.8147682183296235,0.0815141502260441,0.0058204642546072,0.0111708672629992,0.0066914600931827,0.0211665814104602,0.0588682584230827,5.5,54667,71181
"Reno, NV",244,4728,11229,26,1.13,524,19708,47248,4.794804140450578,10124724.171000056,214.28894706654367,2.66688654353562,14779,5562726.442999983,26371,210.94105051002933,1.092954992352959,0.0039816465056311,1.1173212435399458,0.8378775450718925,574.0090014836984,315.37205331668764,13.749872478235275,17638.61567471881,0.7717550644006456,0.1196055487648386,0.0183001361526649,0.0112315073796484,0.0062638925742423,0.0255645115686266,0.0472793391593334,5.3,64801,183807
"Richmond, VA",515,9287,23510,35,1.12,840,67567,159076,4.708689152988885,39785029.8330001,250.1007683937244,2.571240398419347,47650,21696795.33100017,86878,249.7386603167681,1.0741100830647743,0.009277377471857,5.801964588618114,4.091695837430301,3416.332444065621,1863.099415350065,117.56287028346652,11645.538156600987,0.8107707509881423,0.0858736693227594,0.0156350629506623,0.0130794681079442,0.0045997550164795,0.0169973102324817,0.0530439833815302,5.0,68529,481217
"Riverside-San Bernardino-Ontario, CA",1127,33296,99863,64,1.33,4488,148751,374550,5.035932531546006,80332290.06000334,214.4768123348107,2.6663417388790664,111197,43533516.167001486,198655,219.1413061186554,1.071801713128679,0.0023860461604288,2.0965445806841845,1.5672463898618447,1132.2292110926985,613.5754206563606,124.40762583483549,70950.55424552753,0.7893829836374296,0.1146043543645539,0.0131526556649273,0.0130491943077442,0.0026748418556578,0.014514896867838,0.052621073301849,7.6,65121,1360934
"Roanoke, VA",122,2511,5684,25,1.1,164,17685,42174,4.769465648854962,14040744.540999817,332.9241841181727,2.5085100367543114,12200,7333436.579000009,22148,331.11055530973493,1.1211864402952498,0.0088495575221238,3.604673172839855,2.486684348806685,2861.8770242374712,1494.7493413086693,4.865395589737393,4906.131333417753,0.8288618189970854,0.0699567228974597,0.0134587033174582,0.0102248099408251,0.0019974047326263,0.0205854977546181,0.0549150423599269,4.5,56596,128432
"Rochester, MN",66,912,2323,19,1.1,79,15155,38716,5.10933685252392,17591067.727000073,454.3617038692032,2.7276806334543053,11541,9121635.908999968,20601,442.77636566185953,1.0556854537742926,0.0068928692781903,2.335246499322094,1.778362246695895,2710.6221925974787,1405.56043052345,11.616109761787994,6489.678928712404,0.7410670625218303,0.1153597624869018,0.0405169402724414,0.0082431016416346,0.0058854348585399,0.0356880894166957,0.0532396088019559,3.0,73697,87500
"Rochester, NY",359,7115,16489,41,1.16,658,36026,94506,5.24654416254927,33409197.075999506,353.51403165936034,2.73474712707489,29001,17341228.048999842,49195,352.4998078869772,1.0590103441841836,0.0136802520581359,2.6401597533212344,2.1253337313626024,2448.387761917264,1270.8491747108949,59.29521869230821,13645.386403107035,0.8109798335940723,0.0795856974961278,0.0214175636864594,0.0083942372802204,0.0040862072991337,0.0319249538842319,0.0436115067597543,5.1,60102,433113
"Rockford, IL",169,2579,5627,18,1.07,229,16230,43303,5.336167590881084,9965403.418000013,230.1319404660188,2.856685150955021,13241,5312831.612000037,23130,229.69440605274696,1.0456374662306858,0.0072200605274535,7.818918517327954,6.378946400982097,4800.904332572001,2559.494606932373,11.21065608968611,2075.734638240796,0.8292219382841293,0.1002593967100278,0.0097081144941122,0.0084303930759056,0.0029150026324913,0.0116471691086769,0.0378179856946566,7.8,56027,133350
"Rocky Mount, NC",41,537,1220,18,1.05,37,9172,22801,4.97187091146969,7933587.013999992,347.9490817946578,2.6324683820322723,6739,4212605.827000018,12017,350.55386760422886,1.0485359004450647,0.00482649579762,3.393494761899125,2.49332328831642,2935.301567278663,1558.597449615165,8.749989198760806,2702.818375610814,0.8374524111675127,0.0852633248730964,0.0040609137055837,0.0232868020304568,0.0004600253807106,0.0162277918781725,0.033248730964467,7.1,44559,58162
"Rome, GA",36,1184,2720,33,1.11,98,5273,13146,4.986155888488526,4329493.689000047,329.33924303971145,2.6320879954485115,3960,2274871.294999994,6911,329.16673346838286,1.0973221139599565,0.0063666618434379,3.920628411809328,2.944374836101828,3219.104108826619,1691.4327768606968,10.742399716766526,1344.9374554643314,0.8136467610843432,0.0921545724436657,0.0038205090767508,0.011072175986762,0.0026767897989974,0.0323404876624324,0.0442887039470482,5.4,48336,35679
"Sacramento-Roseville-Folsom, CA",940,23239,71079,56,1.27,2122,88387,214966,4.864199486349802,43817624.30600075,203.8351381427796,2.630251055019403,65578,23654663.75100018,116467,203.1018550404852,1.1143019474596456,0.0031425210574669,6.4323709161642935,4.772444137036239,3188.831074720636,1721.4700254967286,87.12847576802514,13740.967545557263,0.7676831774003956,0.0939133592637544,0.023166314662793,0.0122650254685155,0.0141734917191486,0.0175880885711828,0.0712105429142098,6.0,72280,831150
"Saginaw, MI",70,985,2181,17,1.05,90,8645,24645,5.701561596298438,7948457.914999978,322.5180732400072,2.981839213418161,7296,4086735.769,12802,319.2263528354944,1.03585573893845,0.0132010623340103,4.088150672733775,3.4502194688566363,3758.7615468366985,1932.5843358383493,5.174274414756816,2114.648087131052,0.8311504816198152,0.0980686062512286,0.004509042657755,0.007678887359937,0.0051724985256536,0.020751425201494,0.0326690583841163,6.9,48000,78933
