msa,Date,Country,Specie,count,min,max,median,variance
Nashville,2019-10-17,US,wind-speed,81,0.2,8.0,3.0,19.64
Nashville,2019-10-20,US,wind-speed,81,0.1,5.5,2.0,16.43
Nashville,2019-11-26,US,wind-speed,83,0.5,17.0,4.2,73.48
Nashville,2019-12-11,US,wind-speed,91,0.1,6.0,2.5,12.41
Nashville,2019-12-28,US,wind-speed,51,0.2,8.8,2.3,35.49
Nashville,2019-10-13,US,wind-speed,72,0.2,6.1,2.0,33.33
Nashville,2019-10-15,US,wind-speed,74,0.2,7.6,2.3,52.17
Nashville,2019-10-25,US,wind-speed,96,0.1,9.0,2.1,40.17
Nashville,2019-10-29,US,wind-speed,76,0.1,6.6,1.9,28.09
Nashville,2019-11-03,US,wind-speed,80,0.1,5.0,1.8,14.04
Nashville,2019-11-09,US,wind-speed,57,0.1,6.5,1.7,34.17
Nashville,2019-11-10,US,wind-speed,65,0.1,10.0,2.5,62.8
Nashville,2019-11-13,US,wind-speed,67,0.1,5.5,2.5,29.11
Nashville,2019-10-07,US,wind-speed,90,0.2,15.0,3.6,107.03
Nashville,2019-10-09,US,wind-speed,81,0.4,6.1,2.3,13.6
Nashville,2019-10-18,US,wind-speed,79,0.2,8.0,2.7,36.34
Nashville,2019-11-01,US,wind-speed,84,0.1,5.3,1.8,10.87
Nashville,2019-12-10,US,wind-speed,96,0.2,16.0,4.5,102.89
Nashville,2019-12-23,US,wind-speed,85,0.2,8.6,3.6,38.24
Nashville,2019-11-17,US,wind-speed,66,0.2,3.1,1.3,4.86
Nashville,2019-11-19,US,wind-speed,91,0.2,9.4,3.9,52.21
Nashville,2019-12-05,US,wind-speed,85,0.1,5.8,2.0,32.62
Nashville,2019-12-09,US,wind-speed,96,0.2,15.9,7.2,131.82
Nashville,2019-12-21,US,wind-speed,96,0.1,4.3,1.8,7.2
Nashville,2019-10-30,US,wind-speed,91,0.1,6.4,1.7,14.93
Nashville,2019-12-08,US,wind-speed,95,0.2,13.3,3.0,153.34
Nashville,2019-12-12,US,wind-speed,91,0.2,11.0,2.9,50.85
Nashville,2019-12-17,US,wind-speed,96,0.2,11.5,5.7,73.03
Nashville,2019-12-16,US,wind-speed,96,0.2,11.0,3.0,50.42
Nashville,2019-12-19,US,wind-speed,83,0.1,7.1,1.7,27.02
Nashville,2019-10-05,US,wind-speed,77,0.2,15.0,3.0,69.79
Nashville,2019-10-12,US,wind-speed,88,0.2,8.9,3.1,40.68
Nashville,2019-10-21,US,wind-speed,95,0.1,19.0,4.6,171.79
Nashville,2019-10-23,US,wind-speed,77,0.1,4.4,1.6,14.45
Nashville,2019-10-26,US,wind-speed,96,0.2,27.0,5.7,243.14
Nashville,2019-11-12,US,wind-speed,72,0.2,12.7,8.4,159.31
Nashville,2019-12-24,US,wind-speed,75,0.1,5.2,1.5,9.75
Nashville,2019-10-03,US,wind-speed,80,0.2,13.0,2.5,90.33
Nashville,2019-11-14,US,wind-speed,74,0.1,6.2,2.5,27.66
Nashville,2019-12-03,US,wind-speed,87,0.1,6.0,3.1,25.59
Nashville,2019-10-28,US,wind-speed,72,0.1,4.2,1.5,10.03
Nashville,2019-11-08,US,wind-speed,86,0.2,12.4,4.6,98.05
Nashville,2019-11-18,US,wind-speed,81,0.1,6.1,2.6,22.34
Nashville,2019-11-21,US,wind-speed,92,0.1,11.2,3.2,87.04
Nashville,2019-10-02,US,wind-speed,68,0.2,4.6,1.5,15.18
Nashville,2019-10-04,US,wind-speed,96,0.2,15.0,4.6,127.45
Nashville,2019-11-25,US,wind-speed,75,0.1,10.0,4.3,69.44
Nashville,2019-12-20,US,wind-speed,96,0.1,9.0,2.0,31.55
Nashville,2019-10-06,US,wind-speed,86,0.2,15.0,3.6,129.47
Nashville,2019-10-16,US,wind-speed,91,0.2,17.0,5.9,109.95
Nashville,2019-11-23,US,wind-speed,87,0.2,8.7,3.2,35.55
Nashville,2019-11-27,US,wind-speed,93,0.1,13.5,3.6,82.45
Nashville,2019-12-18,US,wind-speed,89,0.2,8.3,2.8,23.82
Nashville,2019-10-10,US,wind-speed,88,0.2,9.0,3.0,70.44
Nashville,2019-11-07,US,wind-speed,94,0.1,13.0,3.1,150.92
Nashville,2019-11-24,US,wind-speed,65,0.2,6.0,2.6,25.03
Nashville,2019-12-04,US,wind-speed,80,0.2,6.0,2.6,16.7
Nashville,2019-12-15,US,wind-speed,83,0.1,16.6,3.3,127.26
Nashville,2019-12-26,US,wind-speed,71,0.1,4.6,1.5,13.08
Nashville,2019-10-19,US,wind-speed,87,0.2,4.8,2.6,13.94
Nashville,2019-10-22,US,wind-speed,94,0.4,6.6,3.6,23.8
Nashville,2019-11-05,US,wind-speed,82,0.1,6.8,2.0,39.14
Nashville,2019-11-20,US,wind-speed,71,0.2,2.9,1.7,5.5
Nashville,2019-11-28,US,wind-speed,96,0.1,8.0,3.3,34.51
Nashville,2019-10-01,US,wind-speed,65,0.1,5.9,1.3,19.1
Nashville,2019-10-08,US,wind-speed,76,0.2,8.6,3.6,45.58
Nashville,2019-10-14,US,wind-speed,67,0.2,3.9,2.3,12.9
Nashville,2019-10-24,US,wind-speed,87,0.1,5.2,2.0,16.37
Nashville,2019-12-22,US,wind-speed,96,0.2,8.3,2.0,29.37
Nashville,2019-10-27,US,wind-speed,79,0.1,6.3,2.3,19.78
Nashville,2019-11-06,US,wind-speed,93,0.1,6.0,2.0,17.81
Nashville,2019-11-29,US,wind-speed,81,0.1,5.1,1.8,14.88
Nashville,2019-12-06,US,wind-speed,83,0.1,8.5,2.0,33.43
Nashville,2019-12-01,US,wind-speed,96,0.2,9.4,5.1,54.17
Nashville,2019-12-02,US,wind-speed,96,0.2,8.6,5.2,33.77
Nashville,2019-12-13,US,wind-speed,87,0.2,13.0,2.3,46.6
Nashville,2019-12-25,US,wind-speed,75,0.2,6.8,1.8,27.96
Nashville,2019-10-11,US,wind-speed,91,0.2,11.5,4.6,114.57
Nashville,2019-11-04,US,wind-speed,79,0.1,8.4,1.8,60.63
Nashville,2019-11-11,US,wind-speed,57,0.1,11.8,3.4,115.43
Nashville,2019-11-22,US,wind-speed,92,0.1,9.8,4.3,56.9
Nashville,2019-12-19,US,precipitation,3,3.0,8.0,4.0,70.0
Nashville,2019-12-20,US,precipitation,3,3.0,992.0,990.0,3253820.0
Nashville,2019-12-21,US,precipitation,3,990.0,995.0,993.0,63.33
Nashville,2019-12-22,US,precipitation,8,1.0,998.0,2.0,2580340.0
Nashville,2019-12-17,US,precipitation,4,1.0,991.0,2.0,3260410.0
Nashville,2019-12-18,US,precipitation,6,2.0,994.0,3.0,2562010.0
Nashville,2019-12-25,US,wind gust,72,0.1,11.4,5.0,69.97
Nashville,2019-12-26,US,wind gust,82,0.1,9.0,3.2,53.48
Nashville,2019-12-27,US,wind gust,83,0.1,7.9,3.8,47.9
Nashville,2019-12-28,US,wind gust,52,1.0,17.1,7.6,110.43
Nashville,2019-10-30,US,dew,20,14.5,21.0,19.5,30.96
Nashville,2019-11-19,US,dew,35,1.0,6.0,3.0,18.79
Nashville,2019-12-08,US,dew,32,1.0,9.0,6.0,38.39
Nashville,2019-12-17,US,dew,27,-4.4,12.6,0.8,164.71
Nashville,2019-12-19,US,dew,44,-10.0,-2.0,-5.0,49.77
Nashville,2019-12-24,US,dew,45,-1.0,11.0,5.0,92.0
Nashville,2019-10-13,US,dew,43,1.0,10.0,4.0,69.79
Nashville,2019-10-26,US,dew,41,12.0,21.3,17.5,80.21
Nashville,2019-10-28,US,dew,10,7.0,12.5,9.6,30.37
Nashville,2019-10-29,US,dew,21,8.6,14.0,12.0,22.18
Nashville,2019-12-10,US,dew,43,-8.0,16.5,0.0,591.45
Nashville,2019-12-22,US,dew,36,-15.1,11.0,6.0,239.17
Nashville,2019-11-22,US,dew,41,7.0,15.5,11.0,72.22
Nashville,2019-12-16,US,dew,13,14.0,16.5,15.0,7.71
Nashville,2019-10-02,US,dew,30,14.0,20.0,18.0,29.44
Nashville,2019-10-11,US,dew,41,7.0,19.0,14.0,79.9
Nashville,2019-10-16,US,dew,40,3.0,19.0,6.0,325.22
Nashville,2019-10-23,US,dew,46,-3.0,7.0,3.0,70.38
Nashville,2019-10-31,US,dew,22,-3.0,21.0,1.5,536.02
Nashville,2019-11-10,US,dew,21,-1.0,6.0,3.0,55.9
Nashville,2019-12-21,US,dew,46,-17.7,12.5,0.0,203.08
Nashville,2019-10-12,US,dew,42,-1.0,11.0,4.0,82.37
Nashville,2019-10-22,US,dew,41,2.0,16.0,6.0,155.28
Nashville,2019-11-24,US,dew,38,-1.0,4.6,1.0,20.81
Nashville,2019-11-25,US,dew,41,-1.0,6.0,3.0,48.99
Nashville,2019-12-12,US,dew,43,-6.0,4.0,-3.0,70.55
Nashville,2019-12-13,US,dew,41,3.0,7.2,6.0,14.56
Nashville,2019-10-18,US,dew,20,3.0,8.0,5.0,23.58
Nashville,2019-11-12,US,dew,24,-12.0,0.0,-8.0,152.85
Nashville,2019-11-29,US,dew,25,2.0,8.0,5.0,33.27
Nashville,2019-12-11,US,dew,36,-8.0,-2.0,-4.0,36.29
Nashville,2019-11-08,US,dew,24,-6.0,3.0,-2.0,58.8
Nashville,2019-11-11,US,dew,24,2.0,12.0,7.0,140.05
Nashville,2019-12-01,US,dew,14,-2.0,17.5,3.0,442.16
Nashville,2019-12-06,US,dew,36,1.0,8.0,5.0,52.83
Nashville,2019-12-25,US,dew,41,2.0,12.0,8.0,90.49
Nashville,2019-12-27,US,dew,22,6.0,12.0,10.5,16.49
Nashville,2019-10-03,US,dew,32,15.0,19.0,17.0,11.52
Nashville,2019-10-27,US,dew,32,8.0,13.0,11.0,17.28
Nashville,2019-11-03,US,dew,23,-4.0,3.0,1.0,33.0
Nashville,2019-11-07,US,dew,23,4.0,13.0,10.0,66.28
Nashville,2019-11-26,US,dew,40,3.0,16.0,11.0,124.26
Nashville,2019-11-28,US,dew,38,-3.0,3.0,0.0,29.4
Nashville,2019-11-17,US,dew,6,-1.0,1.0,0.0,6.67
Nashville,2019-11-20,US,dew,42,-1.0,4.0,2.0,27.22
Nashville,2019-12-07,US,dew,38,2.0,7.0,5.0,17.06
Nashville,2019-12-26,US,dew,40,6.0,11.0,7.0,18.55
Nashville,2019-10-05,US,dew,34,7.0,21.0,14.0,166.7
Nashville,2019-11-05,US,dew,17,4.0,9.0,6.0,29.71
Nashville,2019-11-27,US,dew,41,-3.0,18.0,1.0,578.85
Nashville,2019-10-25,US,dew,44,6.0,16.0,12.0,94.37
Nashville,2019-12-09,US,dew,39,6.0,16.0,13.0,77.07
Nashville,2019-12-14,US,dew,20,3.0,7.0,6.0,20.94
Nashville,2019-12-15,US,dew,22,5.0,13.5,8.5,61.82
Nashville,2019-12-23,US,dew,40,0.0,13.0,7.0,150.12
Nashville,2019-10-08,US,dew,33,10.0,16.0,12.0,21.87
Nashville,2019-10-24,US,dew,45,0.0,8.0,4.0,50.28
Nashville,2019-12-28,US,dew,2,8.0,8.2,8.0,0.2
Nashville,2019-10-04,US,dew,43,6.0,20.0,14.0,177.07
Nashville,2019-10-19,US,dew,19,8.0,14.7,13.0,33.51
Nashville,2019-10-21,US,dew,20,15.0,19.0,17.0,13.33
Nashville,2019-12-18,US,dew,45,-7.0,0.0,-4.0,27.58
Nashville,2019-10-10,US,dew,14,16.0,18.0,16.0,6.81
Nashville,2019-10-14,US,dew,44,4.0,13.0,8.0,70.65
Nashville,2019-11-04,US,dew,23,0.0,8.0,5.0,65.22
Nashville,2019-11-09,US,dew,19,-6.0,1.0,-2.0,70.41
Nashville,2019-11-23,US,dew,35,2.0,17.0,8.0,230.95
Nashville,2019-12-05,US,dew,21,0.0,5.0,2.0,16.33
Nashville,2019-10-07,US,dew,45,10.0,19.0,15.0,95.33
Nashville,2019-10-17,US,dew,19,3.0,6.0,4.0,7.02
Nashville,2019-10-20,US,dew,24,13.0,16.0,14.3,5.1
Nashville,2019-12-20,US,dew,46,-7.8,7.0,-2.0,60.62
Nashville,2019-10-06,US,dew,30,17.0,21.0,18.0,11.29
Nashville,2019-10-09,US,dew,31,10.0,19.0,15.0,41.64
Nashville,2019-11-06,US,dew,21,3.0,9.0,6.0,29.0
Nashville,2019-11-18,US,dew,35,-1.0,3.0,1.0,10.76
Nashville,2019-11-21,US,dew,37,2.0,9.0,4.0,40.78
Nashville,2019-11-30,US,dew,45,5.0,18.0,12.0,167.97
Nashville,2019-10-15,US,dew,39,8.0,18.5,14.0,78.03
Nashville,2019-12-26,US,humidity,96,41.7,75.5,59.1,936.03
Nashville,2019-11-10,US,humidity,72,34.6,99.0,53.1,4713.28
Nashville,2019-11-17,US,humidity,96,38.0,97.8,65.7,2422.59
Nashville,2019-11-21,US,humidity,95,40.5,85.2,60.5,1247.72
Nashville,2019-11-29,US,humidity,96,51.8,85.2,71.7,613.92
Nashville,2019-12-01,US,humidity,96,35.2,99.0,58.7,1856.9
Nashville,2019-10-19,US,humidity,96,58.0,96.0,73.5,1246.62
Nashville,2019-10-25,US,humidity,96,35.9,100.0,75.0,2589.92
Nashville,2019-11-27,US,humidity,93,28.0,99.0,54.4,3648.65
Nashville,2019-11-22,US,humidity,96,52.0,99.0,68.6,2978.41
Nashville,2019-12-02,US,humidity,96,56.0,78.6,70.4,200.82
Nashville,2019-12-23,US,humidity,96,37.0,99.0,70.0,3075.31
Nashville,2019-10-24,US,humidity,96,28.0,100.0,54.0,4005.68
Nashville,2019-11-01,US,humidity,96,43.3,93.5,71.0,2578.43
Nashville,2019-11-06,US,humidity,96,32.0,99.0,66.6,3946.64
Nashville,2019-11-12,US,humidity,72,49.2,99.0,72.4,2098.93
Nashville,2019-11-13,US,humidity,82,40.8,93.2,62.6,2133.72
Nashville,2019-11-09,US,humidity,72,28.5,96.7,70.9,4169.52
Nashville,2019-12-06,US,humidity,96,41.6,85.7,68.0,924.38
Nashville,2019-12-08,US,humidity,96,49.1,99.0,64.9,810.33
Nashville,2019-12-11,US,humidity,96,29.0,99.0,63.7,3409.5
Nashville,2019-12-22,US,humidity,96,63.0,100.0,72.5,2059.81
Nashville,2019-10-22,US,humidity,96,34.0,100.0,61.2,3649.01
Nashville,2019-10-23,US,humidity,96,21.0,99.0,55.4,6037.61
Nashville,2019-11-16,US,humidity,96,33.4,88.2,65.7,1936.13
Nashville,2019-12-15,US,humidity,96,68.3,99.0,75.1,798.05
Nashville,2019-12-17,US,humidity,96,58.3,99.0,78.0,1268.37
Nashville,2019-11-14,US,humidity,96,37.0,78.5,57.0,1396.15
Nashville,2019-12-20,US,humidity,96,30.0,99.0,58.3,3114.99
Nashville,2019-11-05,US,humidity,96,9.0,99.0,71.0,2598.93
Nashville,2019-11-08,US,humidity,86,9.0,96.6,67.9,2114.19
Nashville,2019-11-11,US,humidity,72,56.2,99.0,73.4,2066.95
Nashville,2019-10-03,US,humidity,96,30.0,89.2,55.2,4088.95
Nashville,2019-10-06,US,humidity,96,57.0,96.2,82.0,1196.42
Nashville,2019-10-08,US,humidity,96,60.0,99.0,82.0,1316.18
Nashville,2019-10-29,US,humidity,96,54.0,99.0,74.8,1938.6
Nashville,2019-11-03,US,humidity,96,26.0,99.0,63.7,4923.77
Nashville,2019-11-24,US,humidity,82,43.0,99.0,72.2,1999.3
Nashville,2019-12-12,US,humidity,96,34.1,99.0,58.7,4037.84
Nashville,2019-12-19,US,humidity,88,34.3,94.2,68.8,2875.74
Nashville,2019-12-28,US,humidity,57,51.0,87.7,67.7,1635.51
Nashville,2019-12-27,US,humidity,96,52.0,87.0,70.0,700.12
Nashville,2019-10-12,US,humidity,96,31.0,90.0,67.6,3034.28
Nashville,2019-10-18,US,humidity,96,33.6,96.2,61.5,3405.8
Nashville,2019-11-30,US,humidity,96,46.9,98.0,71.3,2130.14
Nashville,2019-12-03,US,humidity,96,49.2,92.7,72.2,1224.16
Nashville,2019-12-21,US,humidity,96,43.0,99.0,58.6,2105.47
Nashville,2019-11-18,US,humidity,96,50.0,99.0,66.8,1741.38
Nashville,2019-12-07,US,humidity,96,41.7,89.2,72.3,874.62
Nashville,2019-10-09,US,humidity,96,46.2,99.0,72.0,1813.88
Nashville,2019-10-28,US,humidity,96,52.7,99.0,74.0,2812.1
Nashville,2019-11-02,US,humidity,96,38.3,99.0,67.5,3440.56
Nashville,2019-11-04,US,humidity,96,34.3,99.0,73.1,4299.09
Nashville,2019-11-15,US,humidity,96,40.8,77.7,59.5,699.95
Nashville,2019-10-05,US,humidity,96,27.0,96.6,54.2,3283.67
Nashville,2019-10-26,US,humidity,96,21.8,100.0,87.6,3706.04
Nashville,2019-11-25,US,humidity,96,42.0,99.0,70.0,2785.47
Nashville,2019-12-05,US,humidity,96,25.7,100.0,50.4,4192.49
Nashville,2019-12-14,US,humidity,96,54.1,99.0,72.4,1431.01
Nashville,2019-10-15,US,humidity,96,59.1,98.5,74.8,1052.26
Nashville,2019-10-16,US,humidity,96,39.0,100.0,65.0,3180.19
Nashville,2019-11-07,US,humidity,96,51.2,99.0,76.7,1841.13
Nashville,2019-11-20,US,humidity,92,36.0,98.7,65.0,2667.09
Nashville,2019-12-09,US,humidity,96,54.0,90.0,74.9,782.54
Nashville,2019-11-28,US,humidity,96,37.6,86.7,65.8,1068.88
Nashville,2019-10-02,US,humidity,87,26.0,93.0,64.0,4173.26
Nashville,2019-10-04,US,humidity,96,30.0,86.8,51.2,2352.31
Nashville,2019-10-10,US,humidity,96,55.3,100.0,71.4,928.61
Nashville,2019-10-21,US,humidity,96,53.9,99.0,81.5,1939.44
Nashville,2019-11-26,US,humidity,90,49.5,99.0,68.6,1738.49
Nashville,2019-10-07,US,humidity,96,72.0,99.0,90.0,432.44
Nashville,2019-10-17,US,humidity,96,38.0,94.2,66.4,2333.93
Nashville,2019-10-31,US,humidity,96,49.8,99.0,76.2,2192.06
Nashville,2019-12-10,US,humidity,96,51.0,100.0,86.0,2420.09
Nashville,2019-12-24,US,humidity,96,43.3,93.9,63.6,1868.8
Nashville,2019-12-16,US,humidity,96,52.1,97.6,68.1,2623.51
Nashville,2019-10-01,US,humidity,96,35.5,92.0,64.7,4116.2
Nashville,2019-10-13,US,humidity,96,31.0,98.0,62.0,4045.87
Nashville,2019-10-20,US,humidity,96,49.4,99.0,73.2,2994.78
Nashville,2019-10-27,US,humidity,96,52.6,99.0,78.4,1456.38
Nashville,2019-10-30,US,humidity,96,8.2,99.0,63.2,5275.32
Nashville,2019-12-04,US,humidity,96,33.8,99.0,62.9,4088.98
Nashville,2019-12-13,US,humidity,94,58.0,100.0,87.0,2483.62
Nashville,2019-12-18,US,humidity,89,40.4,99.0,77.4,1644.7
Nashville,2019-09-30,US,humidity,96,37.5,91.2,68.2,2802.12
Nashville,2019-10-11,US,humidity,96,42.0,88.5,64.0,1418.99
Nashville,2019-10-14,US,humidity,96,35.1,99.0,67.7,3813.79
Nashville,2019-11-19,US,humidity,96,45.0,87.0,66.2,1525.71
Nashville,2019-11-23,US,humidity,87,52.0,100.0,87.0,2233.8
Nashville,2019-12-25,US,humidity,88,47.5,97.0,72.0,1738.6
Tucson,2019-10-08,US,co,192,1.3,3.2,2.1,2.37
Tucson,2019-11-20,US,co,192,1.2,1.7,1.5,0.26
Tucson,2019-12-11,US,co,192,1.6,6.0,2.6,15.09
Tucson,2019-12-26,US,co,192,1.6,4.6,2.0,10.44
Tucson,2019-12-31,US,co,24,1.5,6.8,2.8,26.13
Tucson,2019-10-06,US,co,192,1.3,2.7,1.7,1.4
Tucson,2019-10-10,US,co,192,1.1,2.6,1.4,1.11
Tucson,2019-10-28,US,co,184,1.2,3.8,1.7,4.03
Tucson,2019-11-03,US,co,168,1.6,5.0,2.0,10.09
Tucson,2019-11-04,US,co,192,1.1,3.9,2.1,4.26
Tucson,2019-12-04,US,co,192,1.3,3.9,1.8,4.57
Tucson,2019-12-22,US,co,192,1.5,7.3,2.5,26.99
Tucson,2019-10-20,US,co,184,1.3,3.2,2.2,2.98
Tucson,2019-11-25,US,co,168,1.9,4.6,2.6,6.86
Tucson,2019-12-02,US,co,192,1.6,7.7,3.2,19.71
Tucson,2019-10-17,US,co,192,1.1,2.2,1.5,0.73
Tucson,2019-10-27,US,co,192,1.2,2.8,1.5,2.12
Tucson,2019-11-07,US,co,192,1.3,4.8,2.4,8.27
Tucson,2019-11-11,US,co,184,1.7,3.7,2.4,3.0
Tucson,2019-11-18,US,co,192,1.4,4.3,2.9,6.83
Tucson,2019-11-27,US,co,192,1.3,5.5,1.8,15.56
Tucson,2019-12-19,US,co,192,1.4,4.8,1.8,9.77
Tucson,2019-10-01,US,co,152,1.2,2.9,1.7,2.65
Tucson,2019-10-04,US,co,184,1.1,6.2,1.6,13.44
Tucson,2019-11-08,US,co,192,1.3,5.6,2.7,15.65
Tucson,2019-11-28,US,co,192,1.1,1.7,1.3,0.17
Tucson,2019-10-11,US,co,192,1.4,4.4,1.8,7.71
Tucson,2019-11-17,US,co,160,1.8,5.6,2.7,11.5
Tucson,2019-11-22,US,co,184,1.6,4.1,2.2,6.69
Tucson,2019-12-17,US,co,168,1.3,5.7,1.6,13.82
Tucson,2019-12-18,US,co,168,1.3,2.4,1.4,0.91
Tucson,2019-12-28,US,co,108,1.3,2.6,1.8,1.03
Tucson,2019-10-12,US,co,192,1.2,4.2,1.7,7.13
Tucson,2019-10-13,US,co,192,1.1,3.2,1.7,4.73
Tucson,2019-10-22,US,co,184,1.6,4.8,2.2,6.85
Tucson,2019-10-25,US,co,192,1.3,2.4,1.7,1.26
Tucson,2019-11-13,US,co,144,1.5,4.1,2.1,7.79
Tucson,2019-12-09,US,co,184,1.2,5.0,2.0,8.55
Tucson,2019-10-14,US,co,184,1.4,4.7,1.9,6.31
Tucson,2019-11-05,US,co,184,1.4,4.1,2.2,4.22
Tucson,2019-12-03,US,co,184,1.7,5.1,3.0,7.14
Tucson,2019-12-07,US,co,192,2.1,3.6,2.7,2.41
Tucson,2019-12-13,US,co,192,2.1,6.4,3.2,16.38
Tucson,2019-12-23,US,co,184,2.3,5.0,2.7,7.2
Tucson,2019-12-27,US,co,192,1.4,2.5,1.7,1.2
Tucson,2019-10-05,US,co,192,1.2,2.9,1.6,1.91
Tucson,2019-10-09,US,co,192,1.1,2.8,1.3,1.67
Tucson,2019-11-01,US,co,192,1.3,5.6,2.5,10.5
Tucson,2019-11-02,US,co,192,1.5,5.1,3.1,11.81
Tucson,2019-11-19,US,co,176,1.3,3.8,2.1,2.69
Tucson,2019-11-26,US,co,72,1.4,2.0,1.5,0.43
Tucson,2019-12-10,US,co,192,1.4,4.6,2.2,5.81
Tucson,2019-12-29,US,co,24,1.4,5.4,2.5,13.87
Tucson,2019-12-21,US,co,192,1.3,7.0,3.8,24.44
Tucson,2019-10-03,US,co,160,1.1,2.6,1.6,2.5
Tucson,2019-10-24,US,co,176,1.2,4.5,1.9,9.41
Tucson,2019-10-26,US,co,192,1.3,5.0,1.6,14.32
Tucson,2019-11-23,US,co,184,1.5,5.9,3.1,18.09
Tucson,2019-11-30,US,co,176,1.3,5.2,2.2,9.94
Tucson,2019-12-12,US,co,192,1.9,4.6,2.9,9.13
Tucson,2019-12-14,US,co,16,2.7,5.0,2.7,14.11
Tucson,2019-10-16,US,co,192,1.3,4.6,1.6,5.97
Tucson,2019-10-18,US,co,192,1.2,1.9,1.5,0.6
Tucson,2019-10-31,US,co,192,1.0,5.2,3.1,18.61
Tucson,2019-11-24,US,co,176,1.7,5.1,2.9,10.15
Tucson,2019-12-25,US,co,192,1.4,5.3,1.9,15.37
Tucson,2019-10-23,US,co,192,1.5,4.0,2.0,5.58
Tucson,2019-11-06,US,co,192,1.6,3.1,1.9,2.28
Tucson,2019-11-09,US,co,192,1.4,3.8,2.0,5.34
Tucson,2019-11-10,US,co,192,1.5,3.7,2.5,4.29
Tucson,2019-11-12,US,co,152,1.2,3.1,2.0,3.47
Tucson,2019-11-15,US,co,184,1.6,6.6,3.1,20.8
Tucson,2019-12-08,US,co,192,1.7,3.7,2.7,2.63
Tucson,2019-12-24,US,co,192,1.3,3.4,1.7,4.51
Tucson,2019-10-02,US,co,184,1.0,4.1,1.5,5.55
Tucson,2019-10-07,US,co,176,1.3,3.3,2.2,3.93
Tucson,2019-10-19,US,co,184,1.4,3.5,2.0,3.08
Tucson,2019-10-21,US,co,184,1.4,4.0,1.9,4.53
Tucson,2019-10-29,US,co,192,1.2,3.9,1.7,3.78
Tucson,2019-12-16,US,co,128,1.4,5.4,1.7,15.04
Tucson,2019-12-20,US,co,184,1.6,7.4,3.0,24.93
Tucson,2019-12-30,US,co,23,1.8,5.9,3.3,15.58
Tucson,2019-09-30,US,co,160,1.4,3.3,1.7,2.11
Tucson,2019-11-16,US,co,176,1.4,3.9,2.7,5.44
Tucson,2019-12-06,US,co,192,1.7,4.2,2.5,4.2
Tucson,2019-11-14,US,co,192,1.5,5.2,2.6,7.9
Tucson,2019-11-21,US,co,152,1.4,2.7,1.6,1.1
Tucson,2019-12-01,US,co,192,1.6,4.5,2.7,9.67
Tucson,2019-10-15,US,co,176,1.4,3.4,1.9,2.87
Tucson,2019-10-30,US,co,192,1.2,4.7,1.5,8.76
Tucson,2019-11-29,US,co,176,1.3,3.6,1.4,4.52
Tucson,2019-12-05,US,co,192,1.2,4.6,1.8,14.2
Tucson,2019-11-19,US,temperature,192,8.8,26.2,16.4,132.69
Tucson,2019-11-30,US,temperature,192,-67.7,16.6,7.2,414.35
Tucson,2019-12-07,US,temperature,192,7.2,25.2,15.4,234.44
Tucson,2019-12-13,US,temperature,190,2.8,26.6,11.1,427.98
Tucson,2019-10-13,US,temperature,192,10.1,34.0,22.0,487.56
Tucson,2019-10-30,US,temperature,192,0.8,22.8,11.4,286.35
Tucson,2019-10-31,US,temperature,192,0.0,26.7,13.6,715.25
Tucson,2019-11-10,US,temperature,192,12.7,31.1,21.5,258.25
Tucson,2019-10-22,US,temperature,192,6.3,33.6,19.8,602.08
Tucson,2019-10-26,US,temperature,192,4.0,31.5,17.0,513.46
Tucson,2019-10-27,US,temperature,192,7.8,31.1,22.1,441.16
Tucson,2019-12-09,US,temperature,191,3.6,15.8,11.5,26.68
Tucson,2019-12-15,US,temperature,168,4.0,20.9,12.5,169.6
Tucson,2019-12-19,US,temperature,192,-0.6,19.1,8.3,210.87
Tucson,2019-10-08,US,temperature,188,15.2,36.6,25.3,347.54
Tucson,2019-10-24,US,temperature,192,8.4,29.8,18.4,381.21
Tucson,2019-11-22,US,temperature,192,3.2,19.9,10.4,134.06
Tucson,2019-11-26,US,temperature,133,2.7,16.7,10.5,92.55
Tucson,2019-12-10,US,temperature,192,3.3,20.3,10.0,162.73
Tucson,2019-10-02,US,temperature,182,14.4,34.1,24.1,271.13
Tucson,2019-10-04,US,temperature,192,16.2,35.4,25.8,169.82
Tucson,2019-10-10,US,temperature,192,12.9,32.5,22.5,235.12
Tucson,2019-11-12,US,temperature,191,11.2,24.8,17.3,122.02
Tucson,2019-11-24,US,temperature,192,5.8,25.5,12.8,322.1
Tucson,2019-12-04,US,temperature,192,10.6,25.7,17.7,180.99
Tucson,2019-12-26,US,temperature,192,-0.3,19.4,9.8,306.64
Tucson,2019-10-06,US,temperature,192,13.8,35.6,23.8,348.77
Tucson,2019-10-16,US,temperature,192,12.0,34.3,26.1,466.07
Tucson,2019-10-19,US,temperature,192,9.3,31.1,18.6,387.86
Tucson,2019-12-03,US,temperature,192,3.0,23.1,13.6,319.91
Tucson,2019-12-16,US,temperature,184,-0.5,16.2,7.8,176.42
Tucson,2019-12-28,US,temperature,105,1.0,12.2,5.7,43.04
Tucson,2019-10-03,US,temperature,192,14.9,35.5,25.8,331.1
Tucson,2019-11-11,US,temperature,192,13.6,29.8,19.5,175.72
Tucson,2019-11-20,US,temperature,192,11.2,19.5,15.6,33.78
