msa,Date,Country,Specie,count,min,max,median,variance
San Diego,2019-07-31,US,wind-gust,24,0.2,12.2,3.7,157.39
San Diego,2019-07-04,US,wind-gust,24,3.0,11.5,5.0,74.36
San Diego,2019-07-21,US,wind-gust,24,2.7,11.7,5.5,92.59
San Diego,2019-08-05,US,wind-gust,23,0.5,12.2,5.0,131.23
San Diego,2019-08-11,US,wind-gust,24,1.7,12.2,4.2,113.0
San Diego,2019-09-03,US,wind-gust,24,0.2,12.7,3.3,202.94
San Diego,2019-09-06,US,wind-gust,22,0.5,8.7,2.5,35.69
San Diego,2019-09-13,US,wind-gust,17,0.6,15.3,4.2,294.45
San Diego,2019-07-24,US,wind-gust,22,0.7,12.0,4.0,130.25
San Diego,2019-07-25,US,wind-gust,24,0.7,12.5,3.5,151.89
San Diego,2019-08-20,US,wind-gust,24,0.5,15.2,3.5,156.33
San Diego,2019-08-26,US,wind-gust,18,0.2,13.2,5.2,172.25
San Diego,2019-08-29,US,wind-gust,24,0.5,11.5,3.3,138.27
San Diego,2019-10-01,US,wind-gust,24,1.5,12.0,4.5,74.28
San Diego,2019-07-20,US,wind-gust,24,2.7,11.6,6.0,85.15
San Diego,2019-07-26,US,wind-gust,23,1.0,12.6,4.3,163.27
San Diego,2019-09-16,US,wind-gust,24,1.5,11.5,3.0,133.38
San Diego,2019-07-07,US,wind-gust,24,2.7,19.2,5.5,321.77
San Diego,2019-07-10,US,wind-gust,24,0.2,5.5,3.0,30.75
San Diego,2019-07-11,US,wind-gust,23,0.7,12.3,4.0,94.02
San Diego,2019-07-16,US,wind-gust,22,0.5,18.2,9.0,365.19
San Diego,2019-07-17,US,wind-gust,24,2.0,12.2,4.5,110.91
San Diego,2019-09-26,US,wind-gust,24,2.2,9.3,3.5,48.03
San Diego,2019-09-19,US,wind-gust,24,1.7,19.7,4.7,316.47
San Diego,2019-09-22,US,wind-gust,24,0.2,11.0,3.5,102.94
San Diego,2019-07-01,US,wind-gust,24,0.5,12.5,4.3,158.3
San Diego,2019-07-12,US,wind-gust,24,0.5,17.2,4.5,304.43
San Diego,2019-07-19,US,wind-gust,24,3.0,12.0,5.0,101.18
San Diego,2019-08-08,US,wind-gust,23,1.0,12.0,4.5,139.65
San Diego,2019-09-14,US,wind-gust,24,0.2,12.2,3.2,179.21
San Diego,2019-07-29,US,wind-gust,23,1.0,18.0,6.3,296.61
San Diego,2019-08-03,US,wind-gust,24,2.7,12.2,4.2,95.84
San Diego,2019-08-30,US,wind-gust,21,0.5,12.2,4.7,173.03
San Diego,2019-09-08,US,wind-gust,24,2.2,11.2,6.7,70.36
San Diego,2019-09-11,US,wind-gust,24,1.5,13.0,5.7,89.54
San Diego,2019-07-22,US,wind-gust,24,0.5,6.7,2.7,19.53
San Diego,2019-07-30,US,wind-gust,24,0.2,9.5,3.7,43.43
San Diego,2019-09-24,US,wind-gust,24,1.5,13.6,3.5,167.31
San Diego,2019-08-09,US,wind-gust,24,2.7,11.5,4.2,106.05
San Diego,2019-09-21,US,wind-gust,24,1.0,11.2,3.5,95.32
San Diego,2019-09-29,US,wind-gust,24,1.5,14.0,7.5,135.28
San Diego,2019-07-03,US,wind-gust,24,3.3,20.0,6.3,307.19
San Diego,2019-07-09,US,wind-gust,24,2.6,11.5,6.0,77.42
San Diego,2019-07-14,US,wind-gust,24,0.2,19.0,4.6,369.55
San Diego,2019-07-18,US,wind-gust,24,1.2,12.0,5.2,98.37
San Diego,2019-07-27,US,wind-gust,22,0.7,10.7,4.7,105.71
San Diego,2019-09-28,US,wind-gust,23,2.0,12.5,8.0,128.15
San Diego,2019-08-12,US,wind-gust,24,2.0,12.9,4.0,157.99
San Diego,2019-08-13,US,wind-gust,24,0.4,11.2,3.0,138.94
San Diego,2019-08-23,US,wind-gust,24,2.2,11.0,4.7,67.46
San Diego,2019-09-15,US,wind-gust,22,0.7,13.5,3.7,120.68
San Diego,2019-09-17,US,wind-gust,24,1.5,12.0,4.2,123.09
San Diego,2019-09-27,US,wind-gust,24,1.7,9.5,5.0,68.92
San Diego,2019-08-15,US,wind-gust,24,0.3,11.5,4.0,107.61
San Diego,2019-08-22,US,wind-gust,24,1.5,14.0,5.0,120.47
San Diego,2019-08-31,US,wind-gust,24,1.3,15.2,3.0,155.94
San Diego,2019-09-20,US,wind-gust,24,0.2,7.2,3.2,32.4
San Diego,2019-09-23,US,wind-gust,24,0.5,11.2,3.7,135.69
San Diego,2019-08-01,US,wind-gust,24,2.5,12.5,4.5,110.45
San Diego,2019-08-10,US,wind-gust,24,2.3,13.0,4.5,109.14
San Diego,2019-08-28,US,wind-gust,22,0.2,12.0,4.7,112.09
San Diego,2019-09-01,US,wind-gust,24,1.7,10.5,3.5,67.81
San Diego,2019-09-05,US,wind-gust,22,0.2,11.3,4.7,158.21
San Diego,2019-07-02,US,wind-gust,24,3.0,11.7,4.7,75.37
San Diego,2019-07-05,US,wind-gust,24,2.7,13.3,5.2,117.93
San Diego,2019-07-08,US,wind-gust,24,3.2,13.5,4.5,120.44
San Diego,2019-08-06,US,wind-gust,24,0.7,12.5,5.0,127.92
San Diego,2019-08-24,US,wind-gust,23,1.0,12.3,3.2,142.82
San Diego,2019-10-05,US,wind-gust,22,0.5,11.5,2.7,119.37
San Diego,2019-09-07,US,wind-gust,20,0.2,13.0,5.0,188.86
San Diego,2019-09-12,US,wind-gust,21,0.5,11.7,4.2,130.26
San Diego,2019-09-18,US,wind-gust,24,1.7,11.7,3.7,105.99
San Diego,2019-09-30,US,wind-gust,24,1.6,14.0,5.0,126.49
San Diego,2019-10-02,US,wind-gust,19,1.2,11.0,4.3,95.55
San Diego,2019-08-25,US,wind-gust,23,0.5,12.6,4.0,188.23
San Diego,2019-08-27,US,wind-gust,23,1.5,12.0,4.3,115.57
San Diego,2019-09-02,US,wind-gust,24,0.1,10.2,2.5,42.26
San Diego,2019-08-07,US,wind-gust,24,2.0,12.2,4.2,116.66
San Diego,2019-08-14,US,wind-gust,24,0.1,11.0,4.2,113.85
San Diego,2019-08-17,US,wind-gust,24,3.0,11.7,4.3,90.28
San Diego,2019-08-18,US,wind-gust,24,1.7,11.2,4.7,68.41
San Diego,2019-08-21,US,wind-gust,20,0.2,11.6,5.0,132.73
San Diego,2019-09-10,US,wind-gust,24,3.2,13.0,5.0,97.96
San Diego,2019-09-25,US,wind-gust,24,1.2,11.5,5.7,111.22
San Diego,2019-10-03,US,wind-gust,23,0.3,11.6,3.5,132.97
San Diego,2019-10-06,US,wind-gust,24,0.5,12.0,1.5,135.71
San Diego,2019-07-23,US,wind-gust,24,0.5,10.5,3.5,106.76
San Diego,2019-08-19,US,wind-gust,24,1.0,10.5,5.2,80.29
San Diego,2019-10-04,US,wind-gust,24,1.5,11.3,3.3,112.02
San Diego,2019-07-15,US,wind-gust,18,0.2,16.7,4.2,360.51
San Diego,2019-09-09,US,wind-gust,24,0.2,12.0,4.7,112.4
San Diego,2019-09-04,US,wind-gust,21,0.7,13.0,3.0,146.15
San Diego,2019-07-13,US,wind-gust,24,1.0,10.2,5.2,70.23
San Diego,2019-07-28,US,wind-gust,24,1.7,10.7,4.3,101.32
San Diego,2019-08-02,US,wind-gust,24,0.7,11.0,4.5,87.62
San Diego,2019-08-04,US,wind-gust,24,0.5,11.2,4.0,116.98
San Diego,2019-08-16,US,wind-gust,24,3.0,11.7,4.6,77.2
San Diego,2019-07-05,US,co,20,2.1,2.9,2.4,0.55
San Diego,2019-07-11,US,co,21,2.3,3.9,2.6,2.32
San Diego,2019-07-22,US,co,21,1.7,3.5,2.4,2.7
San Diego,2019-07-25,US,co,21,1.8,5.0,2.5,7.51
San Diego,2019-08-10,US,co,21,2.0,3.2,2.6,1.03
San Diego,2019-09-14,US,co,21,2.1,6.2,4.5,16.0
San Diego,2019-09-07,US,co,21,2.0,3.9,3.0,3.9
San Diego,2019-07-03,US,co,20,1.6,2.9,1.8,1.83
San Diego,2019-07-07,US,co,20,1.6,2.5,1.8,0.97
San Diego,2019-07-21,US,co,20,1.5,2.6,2.0,0.93
San Diego,2019-07-27,US,co,21,2.7,4.0,3.1,1.46
San Diego,2019-08-11,US,co,20,2.0,3.3,2.3,1.79
San Diego,2019-08-23,US,co,20,2.5,3.5,2.9,0.84
San Diego,2019-08-26,US,co,21,2.0,4.3,2.9,5.49
San Diego,2019-09-09,US,co,21,1.8,3.5,2.2,1.86
San Diego,2019-09-10,US,co,21,1.9,2.5,2.1,0.34
San Diego,2019-09-28,US,co,18,1.4,2.0,1.7,0.29
San Diego,2019-10-02,US,co,19,2.2,4.3,2.8,3.32
San Diego,2019-08-02,US,co,21,2.2,4.8,3.1,4.98
San Diego,2019-08-03,US,co,21,2.5,4.2,2.9,1.92
San Diego,2019-08-22,US,co,20,2.3,3.7,2.5,2.61
San Diego,2019-09-12,US,co,21,2.2,3.9,3.1,2.64
San Diego,2019-09-22,US,co,20,2.6,4.7,3.4,5.23
San Diego,2019-10-01,US,co,17,1.9,2.9,2.3,0.98
San Diego,2019-07-09,US,co,20,1.8,3.0,2.4,1.01
San Diego,2019-07-18,US,co,21,2.0,3.5,2.5,1.87
San Diego,2019-08-16,US,co,17,2.1,3.9,2.5,2.66
San Diego,2019-08-31,US,co,21,2.5,4.2,3.0,2.22
San Diego,2019-09-01,US,co,20,2.6,3.9,3.2,1.2
San Diego,2019-09-06,US,co,21,1.8,5.8,2.7,9.91
San Diego,2019-08-07,US,co,18,2.1,3.2,2.6,1.08
San Diego,2019-08-27,US,co,18,1.8,3.9,2.4,3.56
San Diego,2019-07-06,US,co,21,2.0,3.4,2.6,1.92
San Diego,2019-07-08,US,co,21,1.5,2.4,2.0,0.58
San Diego,2019-07-12,US,co,20,2.1,4.6,2.8,5.11
San Diego,2019-09-02,US,co,21,1.7,4.8,2.7,10.25
San Diego,2019-09-03,US,co,21,2.0,6.0,2.8,16.47
San Diego,2019-09-05,US,co,19,2.3,4.7,3.0,7.6
San Diego,2019-09-16,US,co,21,1.9,4.1,2.8,3.29
San Diego,2019-07-20,US,co,21,1.6,2.2,1.9,0.41
San Diego,2019-07-23,US,co,20,2.5,5.6,3.0,6.12
San Diego,2019-08-04,US,co,18,2.4,4.3,2.7,3.07
San Diego,2019-08-18,US,co,20,2.1,2.6,2.4,0.34
San Diego,2019-08-24,US,co,21,2.2,4.2,3.2,2.61
San Diego,2019-09-15,US,co,20,2.2,4.9,3.5,8.34
San Diego,2019-09-18,US,co,20,2.3,5.3,2.7,6.58
San Diego,2019-07-02,US,co,21,1.7,3.1,2.2,1.26
San Diego,2019-07-17,US,co,21,1.5,2.9,1.8,1.86
San Diego,2019-08-01,US,co,21,1.7,3.3,2.8,1.61
San Diego,2019-08-20,US,co,18,1.8,3.3,2.4,2.07
San Diego,2019-08-21,US,co,18,2.8,5.9,3.4,5.04
San Diego,2019-08-28,US,co,20,1.8,3.4,2.7,2.26
San Diego,2019-09-04,US,co,21,2.2,4.3,3.4,3.42
San Diego,2019-07-14,US,co,20,2.0,3.8,2.8,2.17
San Diego,2019-08-30,US,co,20,2.5,5.2,3.1,7.47
San Diego,2019-09-11,US,co,21,2.1,2.8,2.3,0.35
San Diego,2019-09-25,US,co,21,2.0,4.4,2.4,4.47
San Diego,2019-07-29,US,co,21,1.8,4.1,2.6,5.24
San Diego,2019-08-12,US,co,21,1.9,3.4,2.6,1.49
San Diego,2019-09-17,US,co,21,2.0,4.6,2.6,4.36
San Diego,2019-09-20,US,co,19,1.8,3.5,2.4,2.77
San Diego,2019-09-27,US,co,21,1.6,2.9,2.0,1.31
San Diego,2019-07-01,US,co,21,2.2,4.2,2.8,3.29
San Diego,2019-07-16,US,co,21,1.5,4.6,2.0,10.86
San Diego,2019-07-30,US,co,21,1.6,2.9,2.2,1.28
San Diego,2019-08-13,US,co,9,2.4,3.2,2.9,0.63
San Diego,2019-08-14,US,co,21,2.9,5.6,3.4,5.69
San Diego,2019-09-23,US,co,21,2.1,3.9,2.4,2.12
San Diego,2019-09-26,US,co,15,1.8,2.6,2.1,0.34
San Diego,2019-07-26,US,co,21,2.3,4.4,2.8,4.04
San Diego,2019-08-25,US,co,20,1.8,3.8,2.8,5.28
San Diego,2019-10-05,US,co,21,3.2,6.8,3.8,11.31
San Diego,2019-07-24,US,co,21,2.0,5.8,3.1,13.81
San Diego,2019-08-06,US,co,21,2.0,3.9,2.6,3.53
San Diego,2019-08-09,US,co,21,2.6,3.5,2.8,0.68
San Diego,2019-08-15,US,co,21,2.8,5.0,3.4,3.44
San Diego,2019-08-17,US,co,21,2.0,3.4,2.6,1.45
San Diego,2019-08-29,US,co,19,2.4,5.1,3.1,4.43
San Diego,2019-09-24,US,co,21,2.2,5.8,2.9,7.24
San Diego,2019-09-30,US,co,20,1.9,2.5,2.1,0.4
San Diego,2019-07-04,US,co,15,1.6,2.6,2.3,0.93
San Diego,2019-07-10,US,co,21,1.9,3.5,2.6,2.43
San Diego,2019-07-13,US,co,21,1.7,3.5,2.5,2.43
San Diego,2019-07-28,US,co,20,1.8,2.8,2.3,0.84
San Diego,2019-08-05,US,co,21,2.0,4.0,2.7,2.52
San Diego,2019-09-13,US,co,21,3.1,6.5,4.5,9.78
San Diego,2019-09-19,US,co,21,1.7,3.1,2.1,1.68
San Diego,2019-07-19,US,co,21,1.8,3.0,2.2,0.89
San Diego,2019-08-08,US,co,11,2.1,3.0,2.5,0.84
San Diego,2019-08-19,US,co,21,2.0,3.1,2.4,1.16
San Diego,2019-10-03,US,co,19,2.8,4.7,3.0,3.98
San Diego,2019-10-04,US,co,19,2.5,6.2,3.4,8.59
San Diego,2019-07-15,US,co,21,2.2,5.1,3.4,5.22
San Diego,2019-07-31,US,co,21,2.0,3.9,2.5,3.16
San Diego,2019-09-08,US,co,20,1.6,2.4,2.0,0.63
San Diego,2019-09-21,US,co,21,2.6,3.8,3.1,1.28
San Diego,2019-09-29,US,co,19,1.4,2.9,1.8,1.29
San Diego,2019-10-06,US,co,20,2.4,6.8,4.5,14.9
San Diego,2019-07-23,US,temperature,24,21.1,34.7,26.1,254.08
San Diego,2019-08-05,US,temperature,24,17.2,33.3,21.3,347.15
San Diego,2019-08-08,US,temperature,24,17.0,29.7,21.1,245.43
San Diego,2019-08-26,US,temperature,24,21.1,34.5,25.2,213.53
San Diego,2019-08-27,US,temperature,24,19.7,31.1,21.6,169.02
San Diego,2019-08-01,US,temperature,24,18.3,32.0,21.3,263.85
San Diego,2019-09-02,US,temperature,24,21.3,36.4,25.7,334.22
San Diego,2019-09-25,US,temperature,24,18.3,26.5,21.1,86.73
San Diego,2019-09-10,US,temperature,24,18.3,24.8,18.8,61.32
San Diego,2019-09-19,US,temperature,24,15.1,24.4,17.2,94.32
San Diego,2019-09-28,US,temperature,24,16.8,21.9,18.8,26.66
San Diego,2019-07-22,US,temperature,24,19.0,31.3,22.3,180.22
San Diego,2019-07-25,US,temperature,24,23.0,33.7,26.1,134.36
San Diego,2019-08-09,US,temperature,24,15.2,30.2,20.8,290.1
San Diego,2019-08-30,US,temperature,24,19.4,32.7,23.6,236.43
San Diego,2019-09-03,US,temperature,24,22.7,34.3,27.3,173.74
San Diego,2019-07-05,US,temperature,24,16.1,26.2,18.4,143.43
San Diego,2019-07-19,US,temperature,24,17.2,26.6,18.6,135.72
San Diego,2019-09-04,US,temperature,24,22.0,35.0,26.3,153.19
San Diego,2019-07-28,US,temperature,24,18.8,29.1,21.9,144.89
San Diego,2019-08-31,US,temperature,24,18.8,34.3,21.2,335.29
San Diego,2019-09-07,US,temperature,24,18.8,33.6,23.7,268.52
San Diego,2019-09-21,US,temperature,24,14.7,29.7,20.6,288.04
San Diego,2019-10-03,US,temperature,24,10.8,27.0,17.5,294.32
San Diego,2019-07-18,US,temperature,24,17.2,29.0,19.3,206.24
San Diego,2019-07-30,US,temperature,24,16.9,28.0,19.4,124.54
San Diego,2019-08-29,US,temperature,24,18.0,31.9,23.4,247.74
San Diego,2019-10-06,US,temperature,24,10.0,32.2,19.4,623.27
San Diego,2019-07-26,US,temperature,24,20.9,34.0,25.6,215.12
San Diego,2019-09-14,US,temperature,24,17.9,36.1,26.1,407.04
San Diego,2019-09-22,US,temperature,24,13.8,30.9,22.3,415.9
San Diego,2019-10-04,US,temperature,24,10.3,27.2,17.6,375.94
San Diego,2019-07-10,US,temperature,24,14.8,30.2,18.8,302.92
San Diego,2019-09-12,US,temperature,24,15.2,31.5,22.2,315.1
San Diego,2019-09-18,US,temperature,24,13.6,27.2,19.0,233.8
San Diego,2019-10-02,US,temperature,19,9.4,26.6,17.3,364.84
San Diego,2019-08-03,US,temperature,24,18.3,31.3,21.6,240.09
San Diego,2019-08-16,US,temperature,24,17.2,29.5,19.0,190.13
San Diego,2019-08-21,US,temperature,24,15.5,33.5,22.3,379.34
San Diego,2019-08-23,US,temperature,24,17.3,28.1,20.5,169.36
San Diego,2019-09-15,US,temperature,24,17.9,36.4,24.3,354.72
San Diego,2019-08-25,US,temperature,24,19.5,34.8,27.3,322.92
San Diego,2019-07-02,US,temperature,24,15.2,27.0,19.5,166.06
San Diego,2019-07-03,US,temperature,24,14.8,24.4,17.2,94.79
San Diego,2019-07-06,US,temperature,24,16.1,26.9,17.5,148.75
San Diego,2019-07-17,US,temperature,24,15.1,25.1,19.5,148.42
San Diego,2019-08-10,US,temperature,24,16.6,28.7,20.9,189.27
San Diego,2019-08-18,US,temperature,24,17.2,27.7,20.0,166.34
San Diego,2019-08-19,US,temperature,24,17.3,30.9,20.1,251.59
San Diego,2019-08-28,US,temperature,24,18.3,29.2,20.5,142.57
San Diego,2019-07-08,US,temperature,24,17.2,24.0,18.3,76.36
San Diego,2019-07-13,US,temperature,24,17.7,29.8,19.7,238.95
San Diego,2019-07-21,US,temperature,24,17.7,30.9,20.5,258.26
San Diego,2019-07-27,US,temperature,24,20.5,34.0,25.0,248.61
San Diego,2019-08-14,US,temperature,24,16.8,34.4,23.3,391.26
San Diego,2019-09-13,US,temperature,24,16.3,33.8,22.7,343.69
San Diego,2019-09-27,US,temperature,24,19.0,22.9,20.0,15.91
San Diego,2019-07-31,US,temperature,24,15.0,28.8,19.8,257.67
San Diego,2019-08-12,US,temperature,24,16.1,26.0,18.3,135.54
San Diego,2019-08-20,US,temperature,24,16.6,32.2,21.8,373.13
San Diego,2019-07-04,US,temperature,24,15.9,25.1,18.6,134.19
San Diego,2019-07-07,US,temperature,24,15.0,23.3,17.7,56.68
San Diego,2019-07-09,US,temperature,24,16.1,27.9,19.5,197.22
San Diego,2019-07-14,US,temperature,24,15.6,27.7,17.7,180.42
San Diego,2019-07-20,US,temperature,24,17.2,28.0,20.1,181.82
San Diego,2019-09-01,US,temperature,24,19.3,32.9,22.9,216.08
San Diego,2019-09-05,US,temperature,24,22.5,33.8,24.8,174.95
San Diego,2019-10-05,US,temperature,24,9.1,29.1,18.6,520.29
San Diego,2019-09-16,US,temperature,24,18.7,30.4,22.3,174.65
San Diego,2019-09-17,US,temperature,24,16.6,29.3,20.4,182.82
San Diego,2019-09-26,US,temperature,24,19.4,22.7,20.0,12.87
San Diego,2019-07-24,US,temperature,24,21.6,34.7,26.5,179.93
San Diego,2019-07-29,US,temperature,24,17.2,28.4,19.4,164.53
San Diego,2019-08-02,US,temperature,24,18.0,32.4,22.3,292.49
San Diego,2019-08-07,US,temperature,24,18.8,28.6,20.1,146.37
San Diego,2019-09-11,US,temperature,24,18.3,26.9,19.5,104.11
San Diego,2019-09-29,US,temperature,24,14.7,21.6,17.2,54.5
San Diego,2019-08-15,US,temperature,24,17.0,34.5,21.5,404.56
San Diego,2019-08-22,US,temperature,24,17.2,27.0,19.1,112.23
San Diego,2019-09-06,US,temperature,24,20.9,34.7,24.1,264.18
San Diego,2019-07-01,US,temperature,24,15.1,31.2,20.8,322.37
San Diego,2019-08-04,US,temperature,24,17.0,32.6,21.9,306.49
San Diego,2019-08-06,US,temperature,24,19.4,31.6,21.1,203.2
San Diego,2019-08-11,US,temperature,24,16.8,27.7,19.4,176.23
San Diego,2019-08-13,US,temperature,24,15.6,29.5,20.5,267.62
San Diego,2019-09-08,US,temperature,24,18.8,26.9,20.5,86.4
San Diego,2019-09-23,US,temperature,24,17.2,28.7,20.5,159.79
San Diego,2019-09-30,US,temperature,24,10.0,24.0,16.9,225.13
San Diego,2019-10-01,US,temperature,24,11.3,23.6,16.3,182.94
San Diego,2019-07-12,US,temperature,24,15.9,30.0,19.7,198.88
San Diego,2019-07-15,US,temperature,24,15.0,31.1,22.5,340.61
San Diego,2019-07-16,US,temperature,24,15.5,25.6,20.0,113.84
San Diego,2019-09-24,US,temperature,24,13.3,32.4,21.2,446.69
San Diego,2019-07-11,US,temperature,24,16.1,31.9,21.2,343.77
San Diego,2019-08-17,US,temperature,24,16.6,27.3,19.0,157.19
San Diego,2019-08-24,US,temperature,24,16.5,31.6,22.9,283.11
San Diego,2019-09-09,US,temperature,24,16.3,26.1,18.8,123.76
San Diego,2019-09-20,US,temperature,24,13.3,27.5,18.5,192.12
San Diego,2019-07-09,US,o3,21,17.6,47.2,27.2,872.41
San Diego,2019-07-12,US,o3,20,7.3,50.7,16.8,2116.9
San Diego,2019-07-13,US,o3,21,10.4,50.7,25.6,2002.65
San Diego,2019-08-08,US,o3,11,14.5,41.6,20.0,741.55
San Diego,2019-08-14,US,o3,21,3.2,59.7,21.6,3681.09
San Diego,2019-08-23,US,o3,20,16.0,48.1,22.4,1286.65
San Diego,2019-09-27,US,o3,21,17.6,28.9,22.4,137.11
San Diego,2019-09-28,US,o3,18,16.8,27.2,22.4,109.81
San Diego,2019-07-17,US,o3,21,11.2,31.2,16.8,451.01
San Diego,2019-07-30,US,o3,21,15.2,40.8,24.1,772.59
San Diego,2019-08-05,US,o3,21,8.8,52.0,23.3,2288.05
San Diego,2019-08-12,US,o3,20,9.6,42.4,18.4,1300.87
San Diego,2019-08-19,US,o3,21,14.5,46.5,22.4,1067.57
San Diego,2019-07-06,US,o3,21,0.1,53.3,32.8,2000.9
San Diego,2019-07-07,US,o3,21,26.4,41.6,32.0,204.47
San Diego,2019-07-31,US,o3,21,12.1,47.2,24.8,1667.03
San Diego,2019-08-11,US,o3,21,10.4,39.2,17.6,730.52
San Diego,2019-08-31,US,o3,21,7.3,50.7,16.8,2326.7
San Diego,2019-09-02,US,o3,21,5.6,38.4,20.0,775.98
San Diego,2019-09-08,US,o3,21,17.6,36.1,24.8,341.37
San Diego,2019-09-20,US,o3,19,8.0,50.7,25.6,1799.79
San Diego,2019-09-23,US,o3,21,9.6,44.8,24.8,1124.71
San Diego,2019-09-30,US,o3,20,11.2,40.8,29.6,964.26
San Diego,2019-10-02,US,o3,19,7.3,55.8,32.8,2130.0
San Diego,2019-07-15,US,o3,21,7.3,71.2,21.6,3925.71
San Diego,2019-09-22,US,o3,21,9.6,59.7,26.4,2503.49
San Diego,2019-07-01,US,o3,21,9.6,48.1,24.8,1665.17
San Diego,2019-07-04,US,o3,21,16.8,41.6,26.4,640.44
San Diego,2019-07-10,US,o3,21,12.8,48.8,25.6,1321.75
San Diego,2019-07-29,US,o3,21,9.6,48.1,23.3,1553.39
San Diego,2019-09-05,US,o3,19,2.4,62.2,20.0,3155.98
San Diego,2019-09-10,US,o3,21,19.2,38.4,24.1,429.06
San Diego,2019-07-27,US,o3,21,7.3,52.0,25.6,2800.95
San Diego,2019-08-03,US,o3,21,8.0,55.8,24.8,2612.86
San Diego,2019-08-18,US,o3,21,17.6,40.0,22.4,684.45
San Diego,2019-08-28,US,o3,20,12.1,38.4,18.4,844.66
San Diego,2019-08-30,US,o3,20,3.2,49.6,16.0,2453.5
San Diego,2019-09-06,US,o3,21,2.4,47.2,24.1,1918.06
San Diego,2019-09-15,US,o3,21,8.8,75.0,35.2,3837.15
San Diego,2019-07-16,US,o3,21,5.6,47.2,18.4,1275.45
San Diego,2019-09-12,US,o3,21,4.0,60.9,25.6,3154.0
San Diego,2019-10-03,US,o3,19,1.6,55.8,29.6,2773.02
San Diego,2019-07-23,US,o3,20,4.8,53.3,22.4,2953.89
San Diego,2019-08-09,US,o3,21,12.1,50.7,22.4,1711.38
San Diego,2019-08-25,US,o3,21,7.3,60.9,32.0,2560.56
San Diego,2019-09-13,US,o3,21,2.4,67.4,24.8,4717.16
San Diego,2019-09-24,US,o3,21,7.3,59.7,25.6,3037.14
San Diego,2019-10-01,US,o3,18,12.1,41.6,26.4,1032.19
San Diego,2019-08-06,US,o3,21,12.8,47.2,26.4,1223.77
San Diego,2019-08-24,US,o3,21,4.8,47.2,24.1,1825.8
San Diego,2019-09-03,US,o3,21,3.2,44.0,17.6,1480.7
San Diego,2019-09-09,US,o3,21,8.8,39.2,23.3,925.7
San Diego,2019-09-14,US,o3,21,4.8,90.4,36.1,6787.33
San Diego,2019-09-18,US,o3,21,8.0,45.6,19.2,1656.79
San Diego,2019-09-01,US,o3,21,7.3,59.7,23.3,2570.21
San Diego,2019-09-16,US,o3,21,11.2,40.0,21.6,896.73
San Diego,2019-07-21,US,o3,21,16.0,40.8,23.3,668.33
San Diego,2019-08-10,US,o3,21,12.1,43.2,23.3,1167.0
San Diego,2019-08-16,US,o3,17,9.6,45.6,29.6,1822.61
San Diego,2019-09-07,US,o3,21,2.4,54.5,24.8,2225.6
San Diego,2019-09-11,US,o3,21,15.2,52.0,27.2,1134.16
San Diego,2019-09-21,US,o3,21,10.4,57.1,23.3,2588.72
San Diego,2019-09-25,US,o3,21,14.5,40.8,28.9,668.42
San Diego,2019-09-29,US,o3,20,16.8,34.4,29.6,288.05
San Diego,2019-07-02,US,o3,21,12.8,47.2,24.8,1054.44
San Diego,2019-07-11,US,o3,21,12.8,52.0,21.6,1918.85
San Diego,2019-08-29,US,o3,21,7.3,50.7,25.6,1874.95
San Diego,2019-09-17,US,o3,21,6.4,39.2,19.2,1092.36
San Diego,2019-07-03,US,o3,21,14.5,34.4,24.1,409.36
San Diego,2019-07-20,US,o3,21,16.8,43.2,26.4,759.0
San Diego,2019-07-22,US,o3,21,10.4,42.4,18.4,1149.93
San Diego,2019-07-24,US,o3,21,4.8,63.5,26.4,2342.13
San Diego,2019-08-02,US,o3,21,8.8,57.1,20.8,2993.46
San Diego,2019-08-15,US,o3,21,10.4,63.5,21.6,3496.09
San Diego,2019-08-20,US,o3,19,11.2,53.3,24.8,1229.82
San Diego,2019-08-22,US,o3,20,9.6,42.4,23.3,1337.16
San Diego,2019-08-26,US,o3,21,8.0,71.2,21.6,3259.32
San Diego,2019-07-08,US,o3,21,21.6,40.0,27.2,387.32
San Diego,2019-07-14,US,o3,21,16.8,53.3,28.9,1408.78
San Diego,2019-07-18,US,o3,21,8.8,44.8,20.8,1391.53
San Diego,2019-07-19,US,o3,21,14.5,35.2,20.0,471.96
San Diego,2019-07-28,US,o3,23,0.8,42.4,20.0,1571.02
San Diego,2019-08-01,US,o3,21,15.2,60.9,26.4,1877.82
San Diego,2019-08-07,US,o3,21,16.0,44.8,21.6,901.85
San Diego,2019-08-13,US,o3,9,7.3,31.2,14.5,501.54
San Diego,2019-08-17,US,o3,21,19.2,48.1,28.9,775.58
San Diego,2019-10-04,US,o3,19,9.6,55.8,28.9,2596.87
San Diego,2019-10-06,US,o3,21,5.6,66.1,38.4,4205.74
San Diego,2019-08-04,US,o3,19,5.6,53.3,24.8,2550.87
San Diego,2019-08-21,US,o3,18,3.2,62.2,16.8,3420.42
San Diego,2019-09-04,US,o3,21,3.2,50.7,23.3,2507.63
San Diego,2019-09-19,US,o3,21,8.0,43.2,21.6,827.61
San Diego,2019-10-05,US,o3,21,2.4,63.5,32.0,4361.4
San Diego,2019-07-05,US,o3,21,17.6,46.5,27.2,824.72
San Diego,2019-07-25,US,o3,21,10.4,45.6,20.0,1217.45
San Diego,2019-07-26,US,o3,21,8.0,48.1,24.1,1913.44
